"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state"
"KR19M006","Kuruman 19","KRR",13,"28/04/2020",10,"Male",111,135.605622,2017-02-13,NA,1170,3.203285421,"ingroupnonbreeder",1
"KR19M006","Kuruman 19","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2017-02-13,99,1199,3.282683094,"ingroupnonbreeder",99
"KR19M008","Kuruman 19","KRR",9,"23/05/2018",8,"Male",60,124.3583704,2018-05-23,NA,0,0,"ingroupnonbreeder",1
"KR19M008","Kuruman 19","KRR",11,"27/03/2019",9,"Male",100,69.35182863,2018-05-23,NA,308,0.843258042,"ingroupnonbreeder",1
"KR19M008",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2018-05-23,NA,474,1.297741273,"Disappeared",2
"KR19M010","Kuruman 19","KRR",10,"18/11/2018",6,"Male",16,17.16380656,2018-11-13,NA,5,0.013689254,"ingroupnonbreeder",1
"KR19M010",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2018-11-13,NA,116,0.317590691,"Disappeared",2
"KR19M011","Kuruman 19","KRR",10,"18/11/2018",6,"Male",67,17.16380656,2018-11-13,NA,5,0.013689254,"ingroupnonbreeder",1
"KR19M011","Kuruman 19","KRR",12,"17/11/2019",12,"Male",101,9.848668221,2018-11-13,NA,369,1.01026694,"ingroupnonbreeder",1
"KR19M011","Kuruman 19","KRR",13,"28/04/2020",10,"Male",90,135.605622,2018-11-13,NA,532,1.456536619,"ingroupnonbreeder",1
"KR19M011","Kuruman 19","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2018-11-13,99,561,1.535934292,"ingroupnonbreeder",99
"KR19M014","Kuruman 19","KRR",12,"16/11/2019",12,"Male",64,9.848668221,2019-11-15,NA,0,0,"ingroupnonbreeder",1
"KR19M014","Kuruman 19","KRR",13,"28/04/2020",10,"Male",74,135.605622,2019-11-15,NA,165,0.45174538,"ingroupnonbreeder",1
"KR19M014","Kuruman 19","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-11-15,99,194,0.531143053,"ingroupnonbreeder",99
"KR19M016","Kuruman 19","KRR",12,"17/11/2019",12,"Male",54,9.848668221,2019-11-15,NA,0,0,"ingroupnonbreeder",1
"KR19M016","Kuruman 19","KRR",13,"29/04/2020",10,"Male",66,135.605622,2019-11-15,NA,166,0.454483231,"ingroupnonbreeder",1
"KR19M016","Kuruman 19","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-11-15,99,194,0.531143053,"ingroupnonbreeder",99
"KR1M001","Kuruman 1","KRR",1,"17/11/2013",18,"Male",98,16.18844808,2013-11-17,NA,0,0,"ingroupnonbreeder",1
"KR1M001",NA,"KRR",NA,"27/07/2014",NA,"Male",NA,NA,2013-11-17,NA,252,0.689938398,"Disappeared",2
"KR1M008","Kuruman 1","KRR",1,"18/11/2013",18,"Male",52,16.18844808,2013-11-17,NA,0,0,"ingroupnonbreeder",1
"KR1M008","Kuruman 1","KRR",2,"29/07/2014",10,"Male",100,15.72555258,2013-11-17,NA,254,0.6954141,"ingroupnonbreeder",1
"KR1M008","Kuruman 1","KRR",3,"18/02/2015",10,"Male",140,60.89109671,2013-11-17,NA,458,1.253935661,"ingroupnonbreeder",1
"KR1M008","Kuruman 1","KRR",4,"15/10/2015",7,"Male",162,7.452079085,2013-11-17,NA,697,1.908281999,"ingroupnonbreeder",1
"KR1M008","Kuruman 1","KRR",5,"27/04/2016",9,"Male",170,116.8075972,2013-11-17,NA,892,2.442162902,"ingroupnonbreeder",1
"KR1M008",NA,"KRR",NA,"25/07/2016",NA,"Male",NA,NA,2013-11-17,NA,981,2.685831622,"Disappeared",2
"KR1M013","Kuruman 1","KRR",1,"21/11/2013",18,"Male",88,16.18844808,2013-11-17,NA,0,0,"ingroupnonbreeder",1
"KR1M013",NA,"KRR",NA,"27/07/2014",NA,"Male",NA,NA,2013-11-17,NA,252,0.689938398,"Disappeared",2
"KR1M017","Kuruman 1","KRR",1,"22/11/2013",18,"Male",51,16.18844808,2013-11-17,NA,5,0.013689254,"ingroupnonbreeder",1
"KR1M017","Kuruman 1","KRR",2,"27/07/2014",10,"Male",83,15.72555258,2013-11-17,NA,252,0.689938398,"ingroupnonbreeder",1
"KR1M017","Kuruman 1","KRR",3,"16/02/2015",10,"Male",114,60.89109671,2013-11-17,NA,456,1.248459959,"ingroupnonbreeder",1
"KR1M017",NA,"KRR",NA,"16/09/2015",NA,"Male",NA,NA,2013-11-17,NA,668,1.828884326,"Disappeared",2
"KR20M001","Kuruman 20","KRR",7,"17/01/2017",7,"Male",79,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder",1
"KR20M001","Kuruman 20","KRR",8,"02/08/2017",10,"Male",108,1.34743409,2017-01-17,NA,197,0.539356605,"ingroupnonbreeder",1
"KR20M001",NA,"KRR",NA,"17/03/2018",NA,"Male",NA,NA,2017-01-17,NA,424,1.160848734,"Disappeared",2
"KR20M002","Kuruman 20","KRR",7,"19/01/2017",7,"Male",26,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder",1
"KR20M002","Kuruman 20","KRR",8,"01/08/2017",10,"Male",77,1.34743409,2017-01-17,NA,196,0.536618754,"ingroupnonbreeder",1
"KR20M002","Kuruman 20","KRR",9,"09/05/2018",13,"Male",117,124.3583704,2017-01-17,NA,477,1.305954825,"ingroupnonbreeder",1
"KR20M002","Kuruman 20","KRR",10,"21/09/2018",14,"Male",109,3.838321871,2017-01-17,NA,612,1.675564682,"ingroupnonbreeder",1
"KR20M002","Kuruman 20","KRR",11,"25/03/2019",17,"Male",135,69.35182863,2017-01-17,NA,797,2.182067077,"ingroupnonbreeder",1
"KR20M002",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2017-01-17,NA,965,2.64202601,"Disappeared",2
"KR20M003","Kuruman 20","KRR",7,"19/01/2017",7,"Male",26,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder",1
"KR20M003","Kuruman 20","KRR",8,"02/08/2017",10,"Male",86,1.34743409,2017-01-17,NA,197,0.539356605,"ingroupnonbreeder",1
"KR20M003","Kuruman 20","KRR",9,"11/05/2018",13,"Male",134,124.3583704,2017-01-17,NA,479,1.311430527,"ingroupnonbreeder",1
"KR20M003","Kuruman 20","KRR",10,"22/09/2018",14,"Male",130,3.838321871,2017-01-17,NA,613,1.678302533,"ingroupnonbreeder",1
"KR20M003",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2017-01-17,NA,781,2.138261465,"Disappeared",2
"KR20M004","Kuruman 20","KRR",7,"19/01/2017",7,"Male",29,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder",1
"KR20M004","Kuruman 20","KRR",8,"02/08/2017",10,"Male",80,1.34743409,2017-01-17,NA,197,0.539356605,"ingroupnonbreeder",1
"KR20M004",NA,"KRR",NA,"17/03/2018",NA,"Male",NA,NA,2017-01-17,NA,424,1.160848734,"Disappeared",2
"KR20M005","Kuruman 20","KRR",7,"18/01/2017",7,"Male",29,133.174221,2017-01-17,NA,0,0,"ingroupnonbreeder",1
"KR20M005","Kuruman 20","KRR",8,"01/08/2017",10,"Male",95,1.34743409,2017-01-17,NA,196,0.536618754,"ingroupnonbreeder",1
"KR20M005","Kuruman 20","KRR",9,"10/05/2018",13,"Male",140,124.3583704,2017-01-17,NA,478,1.308692676,"ingroupnonbreeder",1
"KR20M005","Kuruman 20","KRR",10,"21/09/2018",14,"Male",142,3.838321871,2017-01-17,NA,612,1.675564682,"ingroupnonbreeder",1
"KR20M005","Kuruman 20","KRR",11,"25/03/2019",17,"Male",160,69.35182863,2017-01-17,NA,797,2.182067077,"ingroupnonbreeder",1
"KR20M005",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2017-01-17,NA,965,2.64202601,"Disappeared",2
"KR20M006","Kuruman 20","KRR",8,"02/08/2017",10,"Male",48,1.34743409,2017-08-01,NA,0,0,"ingroupnonbreeder",1
"KR20M006","Kuruman 20","KRR",9,"11/05/2018",13,"Male",98,124.3583704,2017-08-01,NA,283,0.774811773,"ingroupnonbreeder",1
"KR20M006","Kuruman 20","KRR",10,"22/09/2018",14,"Male",100,3.838321871,2017-08-01,NA,417,1.141683778,"ingroupnonbreeder",1
"KR20M006","Kuruman 20","KRR",11,"27/03/2019",17,"Male",135,69.35182863,2017-08-01,NA,603,1.650924025,"ingroupnonbreeder",1
"KR20M006",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2017-08-01,NA,769,2.105407255,"Disappeared",2
"KR20M008","Kuruman 20","KRR",8,"03/08/2017",10,"Male",48,1.34743409,2017-08-01,NA,0,0,"ingroupnonbreeder",1
"KR20M008","Kuruman 20","KRR",9,"10/05/2018",13,"Male",98,124.3583704,2017-08-01,NA,282,0.772073922,"ingroupnonbreeder",1
"KR20M008","Kuruman 20","KRR",10,"26/09/2018",14,"Male",113,3.838321871,2017-08-01,NA,421,1.152635181,"ingroupnonbreeder",1
"KR20M008","Kuruman 20","KRR",11,"27/03/2019",17,"Male",147,69.35182863,2017-08-01,NA,603,1.650924025,"ingroupnonbreeder",1
"KR20M008",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2017-08-01,NA,769,2.105407255,"Disappeared",2
"KR20M010","Kuruman 20","KRR",9,"13/05/2018",13,"Male",69,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder",1
"KR20M010","Kuruman 20","KRR",10,"23/09/2018",14,"Male",100,3.838321871,2018-05-09,NA,137,0.375085558,"ingroupnonbreeder",1
"KR20M010","Kuruman 20","KRR",11,"25/03/2019",17,"Male",128,69.35182863,2018-05-09,NA,320,0.876112252,"ingroupnonbreeder",1
"KR20M010",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2018-05-09,NA,488,1.336071184,"Disappeared",2
"KR20M014","Kuruman 20","KRR",10,"22/09/2018",14,"Male",55,3.838321871,2018-09-21,NA,0,0,"ingroupnonbreeder",1
"KR20M014","Kuruman 20","KRR",11,"26/03/2019",17,"Male",96,69.35182863,2018-09-21,NA,186,0.509240246,"ingroupnonbreeder",1
"KR20M014","Kuruman 20","KRR",13,"07/04/2020",19,"Male",143,135.605622,2018-09-21,NA,564,1.544147844,"ingroupnonbreeder",1
"KR20M014","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2018-09-21,99,614,1.681040383,"ingroupnonbreeder",99
"KR20M016","Kuruman 20","KRR",11,"27/03/2019",17,"Male",65,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder",1
"KR20M016",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2019-03-25,NA,168,0.459958932,"Disappeared",2
"KR20M017","Kuruman 20","KRR",11,"28/03/2019",17,"Male",63,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder",1
"KR20M017",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2019-03-25,NA,168,0.459958932,"Disappeared",2
"KR20M019","Kuruman 20","KRR",11,"28/03/2019",17,"Male",25,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder",1
"KR20M019","Kuruman 20","KRR",13,"06/04/2020",19,"Male",102,135.605622,2019-03-25,NA,378,1.034907598,"ingroupnonbreeder",1
"KR20M019","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-03-25,99,429,1.174537988,"ingroupnonbreeder",99
"KR20M024","Kuruman 20","KRR",13,"08/04/2020",19,"Male",60,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20M024","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20M027","Kuruman 20","KRR",13,"08/04/2020",19,"Male",83,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20M027","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20M028","Kuruman 20","KRR",13,"09/04/2020",19,"Male",86,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20M028","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20M030","Kuruman 20","KRR",13,"10/04/2020",19,"Male",21,135.605622,2020-04-06,NA,0,0,"ingroupnonbreeder",1
"KR20M030","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR20M031","Kuruman 20","KRR",13,"11/04/2020",19,"Male",21,135.605622,2020-04-06,NA,5,0.013689254,"ingroupnonbreeder",1
"KR20M031","Kuruman 20","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-04-06,99,51,0.13963039,"ingroupnonbreeder",99
"KR26M001","Kuruman 26","KRR",7,"31/01/2017",5,"Male",62,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder",1
"KR26M001","Kuruman 26","KRR",8,"07/08/2017",9,"Male",109,1.34743409,2017-01-30,NA,189,0.517453799,"ingroupnonbreeder",1
"KR26M001","Kuruman 26","KRR",9,"01/04/2018",15,"Male",150,121.7158381,2017-01-30,NA,426,1.166324435,"ingroupnonbreeder",1
"KR26M001",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-01-30,NA,592,1.620807666,"Disappeared",2
"KR26M003","Kuruman 26","KRR",7,"31/01/2017",5,"Male",58,133.174221,2017-01-30,NA,0,0,"ingroupnonbreeder",1
"KR26M003","Kuruman 26","KRR",8,"07/08/2017",9,"Male",98,1.34743409,2017-01-30,NA,189,0.517453799,"ingroupnonbreeder",1
"KR26M003","Kuruman 26","KRR",9,"31/03/2018",15,"Male",150,121.7158381,2017-01-30,NA,425,1.163586585,"ingroupnonbreeder",1
"KR26M003",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-01-30,NA,592,1.620807666,"Disappeared",2
"KR26M006","Kuruman 26","KRR",8,"08/08/2017",9,"Male",80,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR26M006","Kuruman 26","KRR",9,"30/03/2018",15,"Male",129,121.7158381,2017-08-07,NA,235,0.643394935,"ingroupnonbreeder",1
"KR26M006",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-08-07,NA,403,1.103353867,"Disappeared",2
"KR26M008","Kuruman 26","KRR",9,"30/03/2018",15,"Male",79,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder",1
"KR26M008","Kuruman 26","KRR",10,"07/11/2018",9,"Male",99,17.16380656,2018-03-29,NA,223,0.610540726,"ingroupnonbreeder",1
"KR26M008",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2018-03-29,NA,345,0.944558522,"Disappeared",2
"KR26M009","Kuruman 26","KRR",9,"30/03/2018",15,"Male",81,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder",1
"KR26M009",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2018-03-29,NA,169,0.462696783,"Disappeared",2
"KR26M010","Kuruman 26","KRR",9,"30/03/2018",15,"Male",90,121.7158381,2018-03-29,NA,0,0,"ingroupnonbreeder",1
"KR26M010",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2018-03-29,NA,169,0.462696783,"Disappeared",2
"KR26M014","Kuruman 26","KRR",10,"06/11/2018",9,"Male",58,17.16380656,2018-11-06,NA,0,0,"ingroupnonbreeder",1
"KR26M014","Kuruman 26","KRR",12,"18/10/2019",13,"Male",126,5.217065306,2018-11-06,NA,346,0.947296372,"ingroupnonbreeder",1
"KR26M014",NA,"KRR",NA,"05/03/2020",NA,"Male",NA,NA,2018-11-06,NA,485,1.327857632,"Disappeared",2
"KR26M015","Kuruman 26","KRR",10,"07/11/2018",9,"Male",74,17.16380656,2018-11-06,NA,0,0,"ingroupnonbreeder",1
"KR26M015","Kuruman 26","KRR",12,"17/10/2019",13,"Male",137,5.217065306,2018-11-06,NA,345,0.944558522,"ingroupnonbreeder",1
"KR26M015",NA,"KRR",NA,"05/03/2020",NA,"Male",NA,NA,2018-11-06,NA,485,1.327857632,"Disappeared",2
"KR26M016","Kuruman 26","KRR",10,"07/11/2018",9,"Male",60,17.16380656,2018-11-06,NA,0,0,"ingroupnonbreeder",1
"KR26M016",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2018-11-06,NA,123,0.336755647,"Disappeared",2
"KR26M017","Kuruman 26","KRR",12,"17/10/2019",13,"Male",93,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26M017","Kuruman 26","KRR",13,"04/05/2020",11,"Male",124,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26M017","Kuruman 26","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR26M018","Kuruman 26","KRR",12,"18/10/2019",13,"Male",82,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26M018","Kuruman 26","KRR",13,"04/05/2020",11,"Male",106,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26M018","Kuruman 26","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR26M019","Kuruman 26","KRR",12,"18/10/2019",13,"Male",78,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26M019","Kuruman 26","KRR",13,"04/05/2020",11,"Male",86,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26M019","Kuruman 26","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR26M020","Kuruman 26","KRR",12,"19/10/2019",13,"Male",27,5.217065306,2019-10-17,NA,0,0,"ingroupnonbreeder",1
"KR26M020","Kuruman 26","KRR",13,"04/05/2020",11,"Male",66,64.81177172,2019-10-17,NA,200,0.547570157,"ingroupnonbreeder",1
"KR26M020","Kuruman 26","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-10-17,99,223,0.610540726,"ingroupnonbreeder",99
"KR27M001","Kuruman 27","KRR",6,"25/07/2016",3,"Male",61,25.29445336,2016-07-25,NA,0,0,"ingroupnonbreeder",1
"KR27M001","Kuruman 27","KRR",7,"05/02/2017",11,"Male",106,209.6293089,2016-07-25,NA,195,0.533880903,"ingroupnonbreeder",1
"KR27M001","Kuruman 27","KRR",8,"07/08/2017",12,"Male",123,1.34743409,2016-07-25,NA,378,1.034907598,"ingroupnonbreeder",1
"KR27M001",NA,"KRR",NA,"17/03/2018",NA,"Male",NA,NA,2016-07-25,NA,600,1.642710472,"Disappeared",2
"KR27M004","Kuruman 27","KRR",7,"06/02/2017",11,"Male",28,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27M004","Kuruman 27","KRR",8,"09/08/2017",12,"Male",85,1.34743409,2017-02-05,NA,185,0.506502396,"ingroupnonbreeder",1
"KR27M004","Kuruman 27","KRR",9,"05/04/2018",16,"Male",NA,171.3225646,2017-02-05,NA,424,1.160848734,"ingroupnonbreeder",1
"KR27M004","Kuruman 7","KRR",9,"20/04/2018",2,"Male",128,171.3225646,2017-02-05,NA,439,1.201916496,"Disappeared",2
"KR27M005","Kuruman 27","KRR",7,"06/02/2017",11,"Male",59,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27M005","Kuruman 27","KRR",8,"11/08/2017",12,"Male",112,1.34743409,2017-02-05,NA,187,0.511978097,"ingroupnonbreeder",1
"KR27M005","Kuruman 27","KRR",9,"10/04/2018",16,"Male",166,171.3225646,2017-02-05,NA,429,1.174537988,"ingroupnonbreeder",1
"KR27M005","Kuruman 41","KRR",9,"09/05/2018",1,"Male",152,124.3583704,2017-02-05,NA,458,1.253935661,"Disappeared",2
"KR27M006","Kuruman 27","KRR",7,"07/02/2017",11,"Male",34,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27M006","Kuruman 27","KRR",8,"09/08/2017",12,"Male",89,1.34743409,2017-02-05,NA,185,0.506502396,"ingroupnonbreeder",1
"KR27M006","Kuruman 27","KRR",9,"09/04/2018",16,"Male",148,171.3225646,2017-02-05,NA,428,1.171800137,"ingroupnonbreeder",1
"KR27M006",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2017-02-05,NA,586,1.604380561,"Disappeared",2
"KR27M007","Kuruman 27","KRR",7,"07/02/2017",11,"Male",21,209.6293089,2017-02-05,NA,0,0,"ingroupnonbreeder",1
"KR27M007",NA,"KRR",NA,"31/07/2017",NA,"Male",NA,NA,2017-02-05,NA,176,0.481861739,"Disappeared",2
"KR27M009","Kuruman 27","KRR",8,"10/08/2017",12,"Male",69,1.34743409,2017-08-07,NA,0,0,"ingroupnonbreeder",1
"KR27M009","Kuruman 27","KRR",9,"07/04/2018",16,"Male",110,171.3225646,2017-08-07,NA,243,0.665297741,"ingroupnonbreeder",1
"KR27M009","Kuruman 27","KRR",12,"21/09/2019",6,"Male",165,0.397720048,2017-08-07,NA,775,2.12183436,"ingroupnonbreeder",1
"KR27M009","Kuruman 27","KRR",13,"06/05/2020",8,"Male",149,64.81177172,2017-08-07,NA,1003,2.746064339,"ingroupnonbreeder",1
"KR27M009","Kuruman 27","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2017-08-07,99,1024,2.803559206,"ingroupnonbreeder",99
"KR27M014","Kuruman 27","KRR",9,"07/04/2018",16,"Male",49,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder",1
"KR27M014","Kuruman 27","KRR",10,"25/11/2018",8,"Male",131,17.16380656,2018-04-05,NA,234,0.640657084,"ingroupnonbreeder",1
"KR27M014",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2018-04-05,NA,338,0.925393566,"Disappeared",2
"KR27M015","Kuruman 27","KRR",9,"09/04/2018",16,"Male",71,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder",1
"KR27M015","Kuruman 27","KRR",10,"28/11/2018",8,"Male",126,17.16380656,2018-04-05,NA,237,0.648870637,"ingroupnonbreeder",1
"KR27M015",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2018-04-05,NA,338,0.925393566,"Disappeared",2
"KR27M016","Kuruman 27","KRR",9,"05/04/2018",16,"Male",77,171.3225646,2018-04-05,NA,0,0,"ingroupnonbreeder",1
"KR27M016",NA,"KRR",NA,"14/09/2018",NA,"Male",NA,NA,2018-04-05,NA,162,0.443531828,"Disappeared",2
"KR27M017","Kuruman 27","KRR",9,"10/04/2018",16,"Male",29,171.3225646,2018-04-05,NA,5,0.013689254,"ingroupnonbreeder",1
"KR27M017","Kuruman 27","KRR",10,"28/11/2018",8,"Male",114,17.16380656,2018-04-05,NA,237,0.648870637,"ingroupnonbreeder",1
"KR27M017",NA,"KRR",NA,"09/03/2019",NA,"Male",NA,NA,2018-04-05,NA,338,0.925393566,"Disappeared",2
"KR27M019","Kuruman 27","KRR",13,"05/05/2020",8,"Male",78,64.81177172,2020-05-05,NA,0,0,"ingroupnonbreeder",1
"KR27M019","Kuruman 27","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-05-05,99,22,0.060232717,"ingroupnonbreeder",99
"KR27M020","Kuruman 27","KRR",13,"06/05/2020",8,"Male",90,64.81177172,2020-05-05,NA,0,0,"ingroupnonbreeder",1
"KR27M020","Kuruman 27","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2020-05-05,99,22,0.060232717,"ingroupnonbreeder",99
"KR28M002","Kuruman 28","KRR",8,"19/10/2017",6,"Male",64,16.33745678,2017-10-19,NA,0,0,"ingroupnonbreeder",1
"KR28M002",NA,"KRR",NA,"17/03/2018",NA,"Male",NA,NA,2017-10-19,NA,149,0.407939767,"Disappeared",2
"KR28M004","Kuruman 28","KRR",8,"23/10/2017",6,"Male",20,16.33745678,2017-10-19,NA,0,0,"ingroupnonbreeder",1
"KR28M004",NA,"KRR",NA,"17/03/2018",NA,"Male",NA,NA,2017-10-19,NA,149,0.407939767,"Disappeared",2
"KR28M005","Kuruman 28","KRR",9,"21/04/2018",8,"Male",66,171.3225646,2018-04-20,NA,0,0,"ingroupnonbreeder",1
"KR28M005","Kuruman 28","KRR",10,"15/09/2018",9,"Male",105,3.838321871,2018-04-20,NA,148,0.405201916,"ingroupnonbreeder",1
"KR28M005","Kuruman 28","KRR",11,"19/03/2019",11,"Male",141,69.35182863,2018-04-20,NA,333,0.911704312,"ingroupnonbreeder",1
"KR28M005",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2018-04-20,NA,507,1.388090349,"Disappeared",2
"KR28M007","Kuruman 28","KRR",9,"21/04/2018",8,"Male",35,171.3225646,2018-04-20,NA,0,0,"ingroupnonbreeder",1
"KR28M007","Kuruman 28","KRR",10,"15/09/2018",9,"Male",89,3.838321871,2018-04-20,NA,148,0.405201916,"ingroupnonbreeder",1
"KR28M007","Kuruman 28","KRR",11,"19/03/2019",11,"Male",127,69.35182863,2018-04-20,NA,333,0.911704312,"ingroupnonbreeder",1
"KR28M007",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2018-04-20,NA,507,1.388090349,"Disappeared",2
"KR28M008","Kuruman 28","KRR",9,"23/04/2018",8,"Male",37,171.3225646,2018-04-20,NA,0,0,"ingroupnonbreeder",1
"KR28M008","Kuruman 28","KRR",10,"15/09/2018",9,"Male",81,3.838321871,2018-04-20,NA,148,0.405201916,"ingroupnonbreeder",1
"KR28M008","Kuruman 28","KRR",11,"19/03/2019",11,"Male",126,69.35182863,2018-04-20,NA,333,0.911704312,"ingroupnonbreeder",1
"KR28M008",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2018-04-20,NA,507,1.388090349,"Disappeared",2
"KR28M010","Kuruman 28","KRR",10,"16/09/2018",9,"Male",50,3.838321871,2018-09-15,NA,0,0,"ingroupnonbreeder",1
"KR28M010","Kuruman 28","KRR",11,"19/03/2019",11,"Male",116,69.35182863,2018-09-15,NA,185,0.506502396,"ingroupnonbreeder",1
"KR28M010","Kuruman 28","KRR",12,"16/09/2019",8,"Male",131,0.397720048,2018-09-15,NA,366,1.002053388,"ingroupnonbreeder",1
"KR28M010","Kuruman 28","KRR",13,"17/03/2020",13,"Male",174,165.6746387,2018-09-15,NA,549,1.503080082,"ingroupnonbreeder",1
"KR28M010","Kuruman 28","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2018-09-15,99,620,1.697467488,"ingroupnonbreeder",99
"KR28M011","Kuruman 28","KRR",11,"20/03/2019",11,"Male",25,69.35182863,2019-03-19,NA,0,0,"ingroupnonbreeder",1
"KR28M011",NA,"KRR",NA,"09/09/2019",NA,"Male",NA,NA,2019-03-19,NA,174,0.476386037,"Disappeared",2
"KR28M012","Kuruman 28","KRR",11,"20/03/2019",11,"Male",33,69.35182863,2019-03-19,NA,0,0,"ingroupnonbreeder",1
"KR28M012","Kuruman 28","KRR",12,"16/09/2019",8,"Male",86,0.397720048,2019-03-19,NA,181,0.495550992,"ingroupnonbreeder",1
"KR28M012","Kuruman 28","KRR",13,"19/03/2020",13,"Male",122,165.6746387,2019-03-19,NA,366,1.002053388,"ingroupnonbreeder",1
"KR28M012","Kuruman 28","KRR",NA,"27/05/2020",NA,"Male",NA,64.81177172,2019-03-19,99,435,1.190965092,"ingroupnonbreeder",99
