"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","CaptureStart","CaptureEnd","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state","id"
"KR28F006","Kuruman 28","KRR",13,"17/03/2020",2020-03-16,"20/03/2020",13,"Female",128,165.6746387,2018-04-20,NA,697,1.908281999,"ingroupnonbreeder","1","140"
"KR28F006","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-04-20,99,768,2.102669405,"ingroupnonbreeder","99","140"
"KR8F021","Kuruman 8","KRR",9,"01/05/2018",2018-04-30,"06/05/2018",16,"Female",47,171.3225646,2018-04-30,NA,0,0,"ingroupnonbreeder","1","141"
"KR8F021","Kuruman 8","KRR",10,"06/11/2018",2018-11-05,"09/11/2018",16,"Female",102,17.16380656,2018-04-30,NA,190,0.52019165,"ingroupnonbreeder","1","141"
"KR8F021",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Female",NA,NA,2018-04-30,NA,313,0.856947296,"Disappeared","2","141"
"KR20F009","Kuruman 20","KRR",9,"13/05/2018",2018-05-09,"14/05/2018",13,"Female",60,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder","1","142"
"KR20F009","Kuruman 20","KRR",10,"22/09/2018",2018-09-21,"27/09/2018",14,"Female",80,3.838321871,2018-05-09,NA,136,0.372347707,"ingroupnonbreeder","1","142"
"KR20F009","Kuruman 20","KRR",11,"27/03/2019",2019-03-25,"28/03/2019",17,"Female",87,69.35182863,2018-05-09,NA,322,0.881587953,"ingroupnonbreeder","1","142"
"KR20F009","Kuruman 51","KRR",13,"24/03/2020",2020-03-23,"24/03/2020",1,"Female",112,165.6746387,2018-05-09,NA,685,1.875427789,"Disappeared","2","142"
"KR20F012","Kuruman 20","KRR",9,"12/05/2018",2018-05-09,"14/05/2018",13,"Female",58,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder","1","143"
"KR20F012","Kuruman 20","KRR",10,"23/09/2018",2018-09-21,"27/09/2018",14,"Female",84,3.838321871,2018-05-09,NA,137,0.375085558,"ingroupnonbreeder","1","143"
"KR20F012","Kuruman 20","KRR",11,"25/03/2019",2019-03-25,"28/03/2019",17,"Female",93,69.35182863,2018-05-09,NA,320,0.876112252,"ingroupnonbreeder","1","143"
"KR20F012","Kuruman 20","KRR",13,"06/04/2020",2020-04-06,"11/04/2020",19,"Female",124,135.605622,2018-05-09,NA,698,1.911019849,"ingroupnonbreeder","1","143"
"KR20F012","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-05-09,99,749,2.05065024,"ingroupnonbreeder","99","143"
"KR20F013","Kuruman 20","KRR",9,"09/05/2018",2018-05-09,"14/05/2018",13,"Female",71,124.3583704,2018-05-09,NA,0,0,"ingroupnonbreeder","1","144"
"KR20F013","Kuruman 20","KRR",10,"21/09/2018",2018-09-21,"27/09/2018",14,"Female",78,3.838321871,2018-05-09,NA,135,0.369609856,"ingroupnonbreeder","1","144"
"KR20F013","Kuruman 20","KRR",11,"26/03/2019",2019-03-25,"28/03/2019",17,"Female",100,69.35182863,2018-05-09,NA,321,0.878850103,"ingroupnonbreeder","1","144"
"KR20F013",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2018-05-09,NA,488,1.336071184,"Disappeared","2","144"
"KR19F007","Kuruman 19","KRR",9,"23/05/2018",2018-05-23,"24/05/2018",8,"Female",69,124.3583704,2018-05-23,NA,0,0,"ingroupnonbreeder","1","145"
"KR19F007","Kuruman 19","KRR",10,"18/11/2018",2018-11-13,"18/11/2018",6,"Female",82,17.16380656,2018-05-23,NA,179,0.490075291,"ingroupnonbreeder","1","145"
"KR19F007","Kuruman 19","KRR",11,"25/03/2019",2019-03-25,"28/03/2019",9,"Female",88,69.35182863,2018-05-23,NA,306,0.837782341,"ingroupnonbreeder","1","145"
"KR19F007","Kuruman 19","KRR",12,"15/11/2019",2019-11-15,"20/11/2019",12,"Female",89,9.848668221,2018-05-23,NA,541,1.481177276,"ingroupnonbreeder","1","145"
"KR19F007","Kuruman 19","KRR",13,"28/04/2020",2020-04-28,"30/04/2020",10,"Female",86,135.605622,2018-05-23,NA,706,1.932922656,"ingroupnonbreeder","1","145"
"KR19F007","Kuruman 19","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-05-23,99,735,2.012320329,"ingroupnonbreeder","99","145"
"KR28F009","Kuruman 28","KRR",10,"16/09/2018",2018-09-15,"18/09/2018",9,"Female",54,3.838321871,2018-09-15,NA,0,0,"ingroupnonbreeder","1","146"
"KR28F009","Kuruman 28","KRR",11,"20/03/2019",2019-03-19,"20/03/2019",11,"Female",98,69.35182863,2018-09-15,NA,186,0.509240246,"ingroupnonbreeder","1","146"
"KR28F009","Kuruman 28","KRR",12,"16/09/2019",2019-09-16,"19/09/2019",8,"Female",122,0.397720048,2018-09-15,NA,366,1.002053388,"ingroupnonbreeder","1","146"
"KR28F009","Kuruman 28","KRR",13,"17/03/2020",2020-03-16,"20/03/2020",13,"Female",134,165.6746387,2018-09-15,NA,549,1.503080082,"ingroupnonbreeder","1","146"
"KR28F009","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-09-15,99,620,1.697467488,"ingroupnonbreeder","99","146"
"KR11F016","Kuruman 11","KRR",10,"03/10/2018",2018-10-02,"10/10/2018",16,"Female",47,11.76823613,2018-10-02,NA,0,0,"ingroupnonbreeder","1","147"
"KR11F016","Kuruman 11","KRR",11,"13/03/2019",2019-03-12,"14/03/2019",22,"Female",79,69.35182863,2018-10-02,NA,162,0.443531828,"ingroupnonbreeder","1","147"
"KR11F016","Kuruman 11","KRR",12,"24/09/2019",2019-09-23,"27/09/2019",20,"Female",74,0.397720048,2018-10-02,NA,357,0.977412731,"ingroupnonbreeder","1","147"
"KR11F016","Kuruman 11","KRR",13,"01/04/2020",2020-03-30,"01/04/2020",17,"Female",85,165.6746387,2018-10-02,NA,547,1.497604381,"ingroupnonbreeder","1","147"
"KR11F016","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-10-02,99,603,1.650924025,"ingroupnonbreeder","99","147"
"KR11F018","Kuruman 11","KRR",10,"05/10/2018",2018-10-02,"10/10/2018",16,"Female",31,11.76823613,2018-10-02,NA,0,0,"ingroupnonbreeder","1","148"
"KR11F018",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Female",NA,NA,2018-10-02,NA,158,0.432580424,"Disappeared","2","148"
"KR11F019","Kuruman 11","KRR",10,"03/10/2018",2018-10-02,"10/10/2018",16,"Female",49,11.76823613,2018-10-02,NA,0,0,"ingroupnonbreeder","1","149"
"KR11F019","Kuruman 11","KRR",11,"14/03/2019",2019-03-12,"14/03/2019",22,"Female",80,69.35182863,2018-10-02,NA,163,0.446269678,"ingroupnonbreeder","1","149"
"KR11F019","Kuruman 11","KRR",12,"23/09/2019",2019-09-23,"27/09/2019",20,"Female",74,0.397720048,2018-10-02,NA,356,0.97467488,"ingroupnonbreeder","1","149"
"KR11F019","Kuruman 11","KRR",13,"31/03/2020",2020-03-30,"01/04/2020",17,"Female",78,165.6746387,2018-10-02,NA,546,1.49486653,"ingroupnonbreeder","1","149"
"KR11F019","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-10-02,99,603,1.650924025,"ingroupnonbreeder","99","149"
"KR36F018","Kuruman 36","KRR",10,"13/10/2018",2018-10-13,"15/10/2018",12,"Female",73,11.76823613,2018-10-13,NA,0,0,"ingroupnonbreeder","1","150"
"KR36F018","Kuruman 36","KRR",11,"15/04/2019",2019-04-15,"17/04/2019",15,"Female",110,89.01727301,2018-10-13,NA,184,0.503764545,"ingroupnonbreeder","1","150"
"KR36F018","Kuruman 36","KRR",12,"31/10/2019",2019-10-28,"31/10/2019",4,"Female",114,5.217065306,2018-10-13,NA,383,1.048596851,"ingroupnonbreeder","1","150"
"KR36F018","Kuruman 36","KRR",13,"11/05/2020",2020-05-11,"12/05/2020",8,"Female",125,64.81177172,2018-10-13,NA,576,1.577002053,"ingroupnonbreeder","1","150"
"KR36F018","Kuruman 36","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-10-13,99,592,1.620807666,"ingroupnonbreeder","99","150"
"KR36F019","Kuruman 36","KRR",10,"14/10/2018",2018-10-13,"15/10/2018",12,"Female",68,11.76823613,2018-10-13,NA,0,0,"ingroupnonbreeder","1","151"
"KR36F019","Kuruman 36","KRR",11,"15/04/2019",2019-04-15,"17/04/2019",15,"Female",98,89.01727301,2018-10-13,NA,184,0.503764545,"ingroupnonbreeder","1","151"
"KR36F019","Kuruman 36","KRR",12,"31/10/2019",2019-10-28,"31/10/2019",4,"Female",98,5.217065306,2018-10-13,NA,383,1.048596851,"ingroupnonbreeder","1","151"
"KR36F019","Kuruman 36","KRR",13,"12/05/2020",2020-05-11,"12/05/2020",8,"Female",110,64.81177172,2018-10-13,NA,577,1.579739904,"ingroupnonbreeder","1","151"
"KR36F019","Kuruman 36","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-10-13,99,592,1.620807666,"ingroupnonbreeder","99","151"
"KR33F004","Kuruman 33","KRR",10,"16/10/2018",2018-10-15,"17/10/2018",5,"Female",78,11.76823613,2018-10-15,NA,0,0,"ingroupnonbreeder","1","152"
"KR33F004","Kuruman 33","KRR",11,"16/04/2019",2019-04-15,"18/04/2019",7,"Female",93,89.01727301,2018-10-15,NA,183,0.501026694,"ingroupnonbreeder","1","152"
"KR33F004","Kuruman 33","KRR",12,"08/10/2019",2019-10-07,"10/10/2019",7,"Female",90,5.217065306,2018-10-15,NA,358,0.980150582,"ingroupnonbreeder","1","152"
"KR33F004",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2018-10-15,NA,507,1.388090349,"Disappeared","2","152"
"KR42F001","Kuruman 42","KRR",10,"17/10/2018",2018-10-15,"17/10/2018",3,"Female",46,11.76823613,2018-10-15,NA,0,0,"ingroupnonbreeder","1","153"
"KR42F001","Kuruman 42","KRR",11,"13/03/2019",2019-03-12,"13/03/2019",6,"Female",70,69.35182863,2018-10-15,NA,149,0.407939767,"ingroupnonbreeder","1","153"
"KR42F001","Kuruman 42","KRR",12,"06/10/2019",2019-10-06,"09/10/2019",7,"Female",91,5.217065306,2018-10-15,NA,356,0.97467488,"ingroupnonbreeder","1","153"
"KR42F001","Kuruman 42","KRR",13,"14/03/2020",2020-03-08,"14/03/2020",7,"Female",103,165.6746387,2018-10-15,NA,516,1.412731006,"ingroupnonbreeder","1","153"
"KR42F001","Kuruman 42","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-10-15,99,590,1.615331964,"ingroupnonbreeder","99","153"
"KR8F027","Kuruman 8","KRR",10,"06/11/2018",2018-11-05,"09/11/2018",16,"Female",62,17.16380656,2018-11-05,NA,0,0,"ingroupnonbreeder","1","154"
"KR8F027","Kuruman 8","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",15,"Female",87,69.35182863,2018-11-05,NA,125,0.342231348,"ingroupnonbreeder","1","154"
"KR8F027","Kuruman 8","KRR",12,"16/10/2019",2019-10-15,"17/10/2019",15,"Female",115,5.217065306,2018-11-05,NA,345,0.944558522,"ingroupnonbreeder","1","154"
"KR8F027","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",118,135.605622,2018-11-05,NA,532,1.456536619,"ingroupnonbreeder","1","154"
"KR8F027","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-11-05,99,569,1.557837098,"ingroupnonbreeder","99","154"
"KR8F028","Kuruman 8","KRR",10,"09/11/2018",2018-11-05,"09/11/2018",16,"Female",71,17.16380656,2018-11-05,NA,0,0,"ingroupnonbreeder","1","155"
"KR8F028",NA,"KRR",NA,"09/03/2019",2019-03-09,NA,NA,"Female",NA,NA,2018-11-05,NA,124,0.339493498,"Disappeared","2","155"
"KR8F029","Kuruman 8","KRR",10,"09/11/2018",2018-11-05,"09/11/2018",16,"Female",69,17.16380656,2018-11-05,NA,0,0,"ingroupnonbreeder","1","156"
"KR8F029","Kuruman 8","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",15,"Female",95,69.35182863,2018-11-05,NA,125,0.342231348,"ingroupnonbreeder","1","156"
"KR8F029",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2018-11-05,NA,308,0.843258042,"Disappeared","2","156"
"KR7F019","Kuruman 7","KRR",10,"14/11/2018",2018-11-13,"14/11/2018",4,"Female",31,17.16380656,2018-11-13,NA,0,0,"ingroupnonbreeder","1","157"
"KR7F019","Kuruman 7","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",6,"Female",54,69.35182863,2018-11-13,NA,117,0.320328542,"ingroupnonbreeder","1","157"
"KR7F019","Kuruman 7","KRR",12,"01/10/2019",2019-09-30,"03/10/2019",11,"Female",88,0.274765418,2018-11-13,NA,322,0.881587953,"ingroupnonbreeder","1","157"
"KR7F019",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2018-11-13,NA,478,1.308692676,"Disappeared","2","157"
"KR43F003","Kuruman 43","KRR",10,"26/11/2018",2018-11-22,"27/11/2018",5,"Female",43,17.16380656,2018-11-22,NA,0,0,"ingroupnonbreeder","1","158"
"KR43F003","Kuruman 43","KRR",11,"19/03/2019",2019-03-19,"21/03/2019",5,"Female",54,69.35182863,2018-11-22,NA,117,0.320328542,"ingroupnonbreeder","1","158"
"KR43F003","Kuruman 43","KRR",12,"16/09/2019",2019-09-16,"19/09/2019",7,"Female",77,0.397720048,2018-11-22,NA,298,0.815879535,"ingroupnonbreeder","1","158"
"KR43F003","Kuruman 43","KRR",13,"16/03/2020",2020-03-16,"17/03/2020",10,"Female",92,165.6746387,2018-11-22,NA,480,1.314168378,"ingroupnonbreeder","1","158"
"KR43F003","Kuruman 43","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2018-11-22,99,552,1.511293634,"ingroupnonbreeder","99","158"
"KR7F020","Kuruman 7","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",6,"Female",59,69.35182863,2019-03-09,NA,0,0,"ingroupnonbreeder","1","159"
"KR7F020","Kuruman 7","KRR",12,"30/09/2019",2019-09-30,"03/10/2019",11,"Female",95,0.274765418,2019-03-09,NA,205,0.561259411,"ingroupnonbreeder","1","159"
"KR7F020","Kuruman 7","KRR",13,"20/05/2020",2020-05-20,"20/05/2020",6,"Female",106,64.81177172,2019-03-09,NA,438,1.199178645,"ingroupnonbreeder","1","159"
"KR7F020","Kuruman 7","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-09,99,445,1.2183436,"ingroupnonbreeder","99","159"
"KR8F030","Kuruman 8","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",15,"Female",41,69.35182863,2019-03-09,NA,0,0,"ingroupnonbreeder","1","160"
"KR8F030","Kuruman 8","KRR",12,"15/10/2019",2019-10-15,"17/10/2019",15,"Female",117,5.217065306,2019-03-09,NA,220,0.602327173,"ingroupnonbreeder","1","160"
"KR8F030","Kuruman 8","KRR",13,"20/04/2020",2020-04-20,"21/04/2020",22,"Female",128,135.605622,2019-03-09,NA,408,1.117043121,"ingroupnonbreeder","1","160"
"KR8F030","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-09,99,445,1.2183436,"ingroupnonbreeder","99","160"
"KR8F031","Kuruman 8","KRR",11,"10/03/2019",2019-03-09,"10/03/2019",15,"Female",46,69.35182863,2019-03-09,NA,0,0,"ingroupnonbreeder","1","161"
"KR8F031","Kuruman 8","KRR",12,"15/10/2019",2019-10-15,"17/10/2019",15,"Female",106,5.217065306,2019-03-09,NA,220,0.602327173,"ingroupnonbreeder","1","161"
"KR8F031","Kuruman 8","KRR",13,"21/04/2020",2020-04-20,"21/04/2020",22,"Female",110,135.605622,2019-03-09,NA,409,1.119780972,"ingroupnonbreeder","1","161"
"KR8F031","Kuruman 8","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-09,99,445,1.2183436,"ingroupnonbreeder","99","161"
"KR10F036","Kuruman 10","KRR",11,"15/03/2019",2019-03-12,"17/03/2019",20,"Female",27,69.35182863,2019-03-12,NA,0,0,"ingroupnonbreeder","1","162"
"KR10F036",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2019-03-12,NA,181,0.495550992,"Disappeared","2","162"
"KR11F021","Kuruman 11","KRR",11,"13/03/2019",2019-03-12,"14/03/2019",22,"Female",70,69.35182863,2019-03-12,NA,0,0,"ingroupnonbreeder","1","163"
"KR11F021","Kuruman 11","KRR",12,"24/09/2019",2019-09-23,"27/09/2019",20,"Female",70,0.397720048,2019-03-12,NA,196,0.536618754,"ingroupnonbreeder","1","163"
"KR11F021","Kuruman 11","KRR",13,"31/03/2020",2020-03-30,"01/04/2020",17,"Female",75,165.6746387,2019-03-12,NA,385,1.054072553,"ingroupnonbreeder","1","163"
"KR11F021","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-12,99,442,1.210130048,"ingroupnonbreeder","99","163"
"KR11F022","Kuruman 11","KRR",11,"14/03/2019",2019-03-12,"14/03/2019",22,"Female",55,69.35182863,2019-03-12,NA,0,0,"ingroupnonbreeder","1","164"
"KR11F022","Kuruman 11","KRR",12,"25/09/2019",2019-09-23,"27/09/2019",20,"Female",71,0.397720048,2019-03-12,NA,197,0.539356605,"ingroupnonbreeder","1","164"
"KR11F022","Kuruman 11","KRR",13,"01/04/2020",2020-03-30,"01/04/2020",17,"Female",76,165.6746387,2019-03-12,NA,386,1.056810404,"ingroupnonbreeder","1","164"
"KR11F022","Kuruman 11","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-12,99,442,1.210130048,"ingroupnonbreeder","99","164"
"KR42F002","Kuruman 42","KRR",11,"12/03/2019",2019-03-12,"13/03/2019",6,"Female",53,69.35182863,2019-03-12,NA,0,0,"ingroupnonbreeder","1","165"
"KR42F002","Kuruman 42","KRR",12,"06/10/2019",2019-10-06,"09/10/2019",7,"Female",88,5.217065306,2019-03-12,NA,208,0.569472964,"ingroupnonbreeder","1","165"
"KR42F002","Kuruman 42","KRR",13,"09/03/2020",2020-03-08,"14/03/2020",7,"Female",92,165.6746387,2019-03-12,NA,363,0.993839836,"ingroupnonbreeder","1","165"
"KR42F002","Kuruman 42","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-12,99,442,1.210130048,"ingroupnonbreeder","99","165"
"KR20F015","Kuruman 20","KRR",11,"26/03/2019",2019-03-25,"28/03/2019",17,"Female",54,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder","1","166"
"KR20F015","Kuruman 20","KRR",13,"07/04/2020",2020-04-06,"11/04/2020",19,"Female",105,135.605622,2019-03-25,NA,379,1.037645448,"ingroupnonbreeder","1","166"
"KR20F015","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-25,99,429,1.174537988,"ingroupnonbreeder","99","166"
"KR20F018","Kuruman 20","KRR",11,"28/03/2019",2019-03-25,"28/03/2019",17,"Female",25,69.35182863,2019-03-25,NA,0,0,"ingroupnonbreeder","1","167"
"KR20F018","Kuruman 20","KRR",13,"06/04/2020",2020-04-06,"11/04/2020",19,"Female",105,135.605622,2019-03-25,NA,378,1.034907598,"ingroupnonbreeder","1","167"
"KR20F018","Kuruman 20","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-03-25,99,429,1.174537988,"ingroupnonbreeder","99","167"
"KR35F001","Kuruman 35","KRR",11,"04/04/2019",2019-04-04,"05/04/2019",5,"Female",55,89.01727301,2019-04-04,NA,0,0,"ingroupnonbreeder","1","168"
"KR35F001","Kuruman 35","KRR",12,"06/10/2019",2019-10-06,"07/10/2019",7,"Female",79,5.217065306,2019-04-04,NA,185,0.506502396,"ingroupnonbreeder","1","168"
"KR35F001",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2019-04-04,NA,336,0.919917864,"Disappeared","2","168"
"KR35F003","Kuruman 35","KRR",11,"05/04/2019",2019-04-04,"05/04/2019",5,"Female",42,89.01727301,2019-04-04,NA,0,0,"ingroupnonbreeder","1","169"
"KR35F003","Kuruman 35","KRR",12,"06/10/2019",2019-10-06,"07/10/2019",7,"Female",71,5.217065306,2019-04-04,NA,185,0.506502396,"ingroupnonbreeder","1","169"
"KR35F003","Kuruman 35","KRR",13,"13/04/2020",2020-04-13,"14/04/2020",9,"Female",80,135.605622,2019-04-04,NA,375,1.026694045,"ingroupnonbreeder","1","169"
"KR35F003","Kuruman 35","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-04-04,99,419,1.14715948,"ingroupnonbreeder","99","169"
"KR34F004","Kuruman 34","KRR",11,"06/04/2019",2019-04-06,"08/04/2019",7,"Female",59,89.01727301,2019-04-06,NA,0,0,"ingroupnonbreeder","1","170"
"KR34F004",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2019-04-06,NA,156,0.427104723,"Disappeared","2","170"
"KR34F005","Kuruman 34","KRR",11,"08/04/2019",2019-04-06,"08/04/2019",7,"Female",64,89.01727301,2019-04-06,NA,0,0,"ingroupnonbreeder","1","171"
"KR34F005","Kuruman 34","KRR",12,"09/09/2019",2019-09-09,"12/09/2019",8,"Female",68,0.397720048,2019-04-06,NA,156,0.427104723,"ingroupnonbreeder","1","171"
"KR34F005","Kuruman 34","KRR",13,"01/04/2020",2020-03-31,"02/04/2020",8,"Female",79,165.6746387,2019-04-06,NA,361,0.988364134,"ingroupnonbreeder","1","171"
"KR34F005","Kuruman 34","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-04-06,99,417,1.141683778,"ingroupnonbreeder","99","171"
"KR33F005","Kuruman 33","KRR",11,"15/04/2019",2019-04-15,"18/04/2019",7,"Female",49,89.01727301,2019-04-15,NA,0,0,"ingroupnonbreeder","1","172"
"KR33F005","Kuruman 33","KRR",12,"08/10/2019",2019-10-07,"10/10/2019",7,"Female",66,5.217065306,2019-04-15,NA,176,0.481861739,"ingroupnonbreeder","1","172"
"KR33F005","Kuruman 33","KRR",13,"15/04/2020",2020-04-15,"16/04/2020",6,"Female",71,135.605622,2019-04-15,NA,366,1.002053388,"ingroupnonbreeder","1","172"
"KR33F005","Kuruman 33","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-04-15,99,408,1.117043121,"ingroupnonbreeder","99","172"
"KR36F023","Kuruman 36","KRR",11,"16/04/2019",2019-04-15,"17/04/2019",15,"Female",61,89.01727301,2019-04-15,NA,0,0,"ingroupnonbreeder","1","173"
"KR36F023","Kuruman 36","KRR",13,"11/05/2020",2020-05-11,"12/05/2020",8,"Female",88,64.81177172,2019-04-15,NA,392,1.073237509,"ingroupnonbreeder","1","173"
"KR36F023","Kuruman 36","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-04-15,99,408,1.117043121,"ingroupnonbreeder","99","173"
"KR36F024","Kuruman 36","KRR",11,"17/04/2019",2019-04-15,"17/04/2019",15,"Female",56,89.01727301,2019-04-15,NA,0,0,"ingroupnonbreeder","1","174"
"KR36F024","Kuruman 36","KRR",13,"12/05/2020",2020-05-11,"12/05/2020",8,"Female",72,64.81177172,2019-04-15,NA,393,1.075975359,"ingroupnonbreeder","1","174"
"KR36F024","Kuruman 36","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-04-15,99,408,1.117043121,"ingroupnonbreeder","99","174"
"KR36F025","Kuruman 36","KRR",11,"17/04/2019",2019-04-15,"17/04/2019",15,"Female",26,89.01727301,2019-04-15,NA,0,0,"ingroupnonbreeder","1","175"
"KR36F025","Kuruman 36","KRR",13,"11/05/2020",2020-05-11,"12/05/2020",8,"Female",86,64.81177172,2019-04-15,NA,392,1.073237509,"ingroupnonbreeder","1","175"
"KR36F025","Kuruman 36","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-04-15,99,408,1.117043121,"ingroupnonbreeder","99","175"
"KR38F005","Kuruman 38","KRR",11,"17/04/2019",2019-04-17,"20/04/2019",3,"Female",45,89.01727301,2019-04-17,NA,0,0,"ingroupnonbreeder","1","176"
"KR38F005",NA,"KRR",NA,"09/09/2019",2019-09-09,NA,NA,"Female",NA,NA,2019-04-17,NA,145,0.396988364,"Disappeared","2","176"
"KR34F006","Kuruman 34","KRR",12,"11/09/2019",2019-09-09,"12/09/2019",8,"Female",70,0.397720048,2019-09-09,NA,0,0,"ingroupnonbreeder","1","177"
"KR34F006","Kuruman 34","KRR",13,"02/04/2020",2020-03-31,"02/04/2020",8,"Female",78,165.6746387,2019-09-09,NA,206,0.563997262,"ingroupnonbreeder","1","177"
"KR34F006","Kuruman 34","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-09,99,261,0.714579055,"ingroupnonbreeder","99","177"
"KR34F007","Kuruman 34","KRR",12,"12/09/2019",2019-09-09,"12/09/2019",8,"Female",63,0.397720048,2019-09-09,NA,0,0,"ingroupnonbreeder","1","178"
"KR34F007","Kuruman 34","KRR",13,"01/04/2020",2020-03-31,"02/04/2020",8,"Female",77,165.6746387,2019-09-09,NA,205,0.561259411,"ingroupnonbreeder","1","178"
"KR34F007","Kuruman 34","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-09,99,261,0.714579055,"ingroupnonbreeder","99","178"
"KR27F018","Kuruman 27","KRR",12,"19/09/2019",2019-09-16,"21/09/2019",6,"Female",40,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder","1","179"
"KR27F018",NA,"KRR",NA,"05/03/2020",2020-03-05,NA,NA,"Female",NA,NA,2019-09-16,NA,171,0.468172485,"Disappeared","2","179"
"KR28F013","Kuruman 28","KRR",12,"19/09/2019",2019-09-16,"19/09/2019",8,"Female",22,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder","1","180"
"KR28F013","Kuruman 28","KRR",13,"19/03/2020",2020-03-16,"20/03/2020",13,"Female",58,165.6746387,2019-09-16,NA,185,0.506502396,"ingroupnonbreeder","1","180"
"KR28F013","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-16,99,254,0.6954141,"ingroupnonbreeder","99","180"
"KR28F014","Kuruman 28","KRR",12,"19/09/2019",2019-09-16,"19/09/2019",8,"Female",26,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder","1","181"
"KR28F014","Kuruman 28","KRR",13,"17/03/2020",2020-03-16,"20/03/2020",13,"Female",74,165.6746387,2019-09-16,NA,183,0.501026694,"ingroupnonbreeder","1","181"
"KR28F014","Kuruman 28","KRR",NA,"27/05/2020",2020-05-27,NA,NA,"Female",NA,64.81177172,2019-09-16,99,254,0.6954141,"ingroupnonbreeder","99","181"
"KR43F004","Kuruman 43","KRR",12,"16/09/2019",2019-09-16,"19/09/2019",7,"Female",28,0.397720048,2019-09-16,NA,0,0,"ingroupnonbreeder","1","182"
