AnimalID,GroupID,Location,TrappingPeriod,DateofCapture,CaptureStart,GroupSize,Sex,weight,firstcapturedate,PairedFemales,DatePairedTreated,censor,Time.days,Time.years,statecode
KR20F025,Kuruman 20,KRR,13,08/04/2020,06/04/2020,19,Female,59,08/04/2020,no,NA,NA,0,0,femalenonbreeder
KR20F025,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,08/04/2020,no,NA,99,54,0.147843943,femalenonbreeder
KR20F026,Kuruman 20,KRR,13,08/04/2020,06/04/2020,19,Female,62,08/04/2020,no,NA,NA,0,0,femalenonbreeder
KR20F026,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,08/04/2020,no,NA,99,54,0.147843943,femalenonbreeder
KR20F029,Kuruman 20,KRR,13,09/04/2020,06/04/2020,19,Female,25,09/04/2020,no,NA,NA,0,0,femalenonbreeder
KR20F029,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,09/04/2020,no,NA,99,53,0.145106092,femalenonbreeder
KR21F001,Kuruman 21,KRR,3,27/02/2015,27/02/2015,1,Female,104,27/02/2015,no,NA,NA,0,0,single
KR21F001,Kuruman 21,KRR,4,11/10/2015,11/10/2015,1,Female,109,27/02/2015,no,NA,NA,226,0.618754278,single
KR21F001,Kuruman 21,KRR,5,17/04/2016,17/04/2016,1,Female,108,27/02/2015,no,NA,NA,415,1.136208077,single
KR21F001,Kuruman 21,KRR,7,16/01/2017,16/01/2017,1,Female,115,27/02/2015,no,NA,NA,689,1.886379192,single
KR21F001,Kuruman 21,KRR,8,31/07/2017,31/07/2017,1,Female,113,27/02/2015,no,NA,NA,885,2.422997947,single
KR21F001,Kuruman 21,KRR,9,25/04/2018,25/04/2018,1,Female,113,27/02/2015,no,NA,NA,1153,3.156741958,single
KR21F001,Kuruman 21,KRR,10,01/10/2018,30/09/2018,1,Female,106,27/02/2015,no,NA,NA,1312,3.592060233,single
KR21F001,Kuruman 21,KRR,11,21/03/2019,21/03/2019,1,Female,102,27/02/2015,no,NA,NA,1483,4.060232717,single
KR21F001,Kuruman 21,KRR,13,06/03/2020,05/03/2020,1,Female,108,27/02/2015,no,NA,NA,1834,5.021218344,single
KR21F001,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,27/02/2015,no,NA,99,1921,5.259411362,single
KR24F002,Kuruman 24,KRR,9,25/03/2018,24/03/2018,4,Female,103,25/03/2018,no,NA,NA,0,0,femalenonbreeder
KR24F002,Kuruman 24,KRR,12,23/09/2019,23/09/2019,3,Female,105,25/03/2018,no,NA,NA,547,1.497604381,femalenonbreeder
KR24F002,Kuruman 24,KRR,13,30/03/2020,30/03/2020,3,Female,123,25/03/2018,no,NA,NA,736,2.015058179,femalenonbreeder
KR24F002,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,25/03/2018,no,NA,99,799,2.187542779,femalenonbreeder
KR26F002,Kuruman 26,KRR,7,30/01/2017,30/01/2017,5,Female,52,30/01/2017,no,NA,NA,0,0,femalenonbreeder
KR26F002,Kuruman 26,KRR,8,08/08/2017,07/08/2017,9,Female,80,30/01/2017,no,NA,NA,190,0.52019165,femalenonbreeder
KR26F002,Kuruman 26,KRR,9,29/03/2018,29/03/2018,15,Female,98,30/01/2017,no,NA,NA,423,1.158110883,femalenonbreeder
KR26F002,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,30/01/2017,no,NA,NA,592,1.620807666,Dead
KR26F004,Kuruman 26,KRR,8,07/08/2017,07/08/2017,9,Female,66,07/08/2017,no,NA,NA,0,0,femalenonbreeder
KR26F004,Kuruman 26,KRR,9,30/03/2018,29/03/2018,15,Female,103,07/08/2017,no,NA,NA,235,0.643394935,femalenonbreeder
KR26F004,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,07/08/2017,no,NA,NA,403,1.103353867,Dead
KR26F005,Kuruman 26,KRR,8,07/08/2017,07/08/2017,9,Female,58,07/08/2017,no,NA,NA,0,0,femalenonbreeder
KR26F005,Kuruman 26,KRR,9,29/03/2018,29/03/2018,15,Female,111,07/08/2017,no,NA,NA,234,0.640657084,femalenonbreeder
KR26F005,Kuruman 56,KRR,13,18/05/2020,18/05/2020,2,Female,146,07/08/2017,no,NA,NA,1015,2.778918549,breeder
KR26F005,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,07/08/2017,no,NA,99,1029,2.81724846,breeder
KR26F007,Kuruman 26,KRR,8,09/08/2017,07/08/2017,9,Female,59,09/08/2017,no,NA,NA,0,0,femalenonbreeder
KR26F007,Kuruman 26,KRR,9,30/03/2018,29/03/2018,15,Female,96,09/08/2017,no,NA,NA,233,0.637919233,femalenonbreeder
KR26F007,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,09/08/2017,no,NA,NA,401,1.097878166,Dead
KR26F011,Kuruman 26,KRR,9,30/03/2018,29/03/2018,15,Female,48,30/03/2018,no,NA,NA,0,0,femalenonbreeder
KR26F011,Kuruman 26,KRR,10,07/11/2018,06/11/2018,9,Female,85,30/03/2018,no,NA,NA,222,0.607802875,femalenonbreeder
KR26F011,Kuruman 26,KRR,12,17/10/2019,17/10/2019,13,Female,108,30/03/2018,no,NA,NA,566,1.549623546,femalenonbreeder
KR26F011,Kuruman 26,KRR,13,04/05/2020,04/05/2020,11,Female,116,30/03/2018,no,NA,NA,766,2.097193703,femalenonbreeder
KR26F011,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,30/03/2018,no,NA,99,794,2.173853525,femalenonbreeder
KR26F012,Kuruman 26,KRR,9,31/03/2018,29/03/2018,15,Female,69,31/03/2018,no,NA,NA,0,0,femalenonbreeder
KR26F012,Kuruman 26,KRR,10,07/11/2018,06/11/2018,9,Female,88,31/03/2018,no,NA,NA,221,0.605065024,femalenonbreeder
KR26F012,NA,KRR,NA,09/03/2019,09/03/2019,NA,Female,NA,31/03/2018,no,NA,NA,343,0.93908282,Dead
KR26F013,Kuruman 26,KRR,9,31/03/2018,29/03/2018,15,Female,49,31/03/2018,no,NA,NA,0,0,femalenonbreeder
KR26F013,Kuruman 26,KRR,10,06/11/2018,06/11/2018,9,Female,87,31/03/2018,no,NA,NA,220,0.602327173,femalenonbreeder
KR26F013,Kuruman 26,KRR,12,17/10/2019,17/10/2019,13,Female,118,31/03/2018,no,NA,NA,565,1.546885695,femalenonbreeder
KR26F013,Kuruman 26,KRR,13,04/05/2020,04/05/2020,11,Female,135,31/03/2018,no,NA,NA,765,2.094455852,femalenonbreeder
KR26F013,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,31/03/2018,no,NA,99,793,2.171115674,femalenonbreeder
KR26F021,Kuruman 26,KRR,12,19/10/2019,17/10/2019,13,Female,36,19/10/2019,no,NA,NA,0,0,femalenonbreeder
KR26F021,Kuruman 26,KRR,13,04/05/2020,04/05/2020,11,Female,67,19/10/2019,no,NA,NA,198,0.542094456,femalenonbreeder
KR26F021,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,19/10/2019,no,NA,99,226,0.618754278,femalenonbreeder
KR26F022,Kuruman 26,KRR,12,20/10/2019,17/10/2019,13,Female,79,20/10/2019,no,NA,NA,0,0,femalenonbreeder
KR26F022,Kuruman 26,KRR,13,04/05/2020,04/05/2020,11,Female,91,20/10/2019,no,NA,NA,197,0.539356605,femalenonbreeder
KR26F022,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,20/10/2019,no,NA,99,225,0.616016427,femalenonbreeder
KR26F023,Kuruman 26,KRR,12,20/10/2019,17/10/2019,13,Female,36,20/10/2019,no,NA,NA,0,0,femalenonbreeder
KR26F023,Kuruman 26,KRR,13,04/05/2020,04/05/2020,11,Female,71,20/10/2019,no,NA,NA,197,0.539356605,femalenonbreeder
KR26F023,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,20/10/2019,no,NA,99,225,0.616016427,femalenonbreeder
KR26F024,Kuruman 26,KRR,12,20/10/2019,17/10/2019,13,Female,81,20/10/2019,no,NA,NA,0,0,femalenonbreeder
KR26F024,Kuruman 26,KRR,13,04/05/2020,04/05/2020,11,Female,83,20/10/2019,no,NA,NA,197,0.539356605,femalenonbreeder
KR26F024,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,20/10/2019,no,NA,99,225,0.616016427,femalenonbreeder
KR27F002,Kuruman 27,KRR,7,05/02/2017,05/02/2017,11,Female,64,05/02/2017,no,NA,NA,0,0,femalenonbreeder
KR27F002,Kuruman 27,KRR,8,08/08/2017,07/08/2017,12,Female,107,05/02/2017,no,NA,NA,184,0.503764545,femalenonbreeder
KR27F002,Kuruman 27,KRR,9,05/04/2018,05/04/2018,16,Female,NA,05/02/2017,no,NA,NA,424,1.160848734,femalenonbreeder
KR27F002,Kuruman 27,KRR,10,29/11/2018,25/11/2018,8,Female,143,05/02/2017,no,NA,NA,662,1.812457221,femalenonbreeder
KR27F002,Kuruman 27,KRR,13,06/05/2020,05/05/2020,8,Female,150,05/02/2017,no,NA,NA,1186,3.247091034,femalenonbreeder
KR27F002,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,05/02/2017,no,NA,99,1212,3.318275154,femalenonbreeder
KR27F003,Kuruman 27,KRR,7,06/02/2017,05/02/2017,11,Female,54,06/02/2017,no,NA,NA,0,0,femalenonbreeder
KR27F003,Kuruman 27,KRR,8,10/08/2017,07/08/2017,12,Female,97,06/02/2017,no,NA,NA,185,0.506502396,femalenonbreeder
KR27F003,NA,KRR,NA,17/03/2018,17/03/2018,NA,Female,NA,06/02/2017,no,NA,NA,404,1.106091718,Dead
KR27F008,Kuruman 27,KRR,7,06/02/2017,05/02/2017,11,Female,63,06/02/2017,no,NA,NA,0,0,femalenonbreeder
KR27F008,Kuruman 27,KRR,8,08/08/2017,07/08/2017,12,Female,92,06/02/2017,no,NA,NA,183,0.501026694,femalenonbreeder
KR27F008,Kuruman 27,KRR,9,06/04/2018,05/04/2018,16,Female,NA,06/02/2017,no,NA,NA,424,1.160848734,femalenonbreeder
KR27F008,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,06/02/2017,no,NA,NA,585,1.60164271,Dead
KR27F010,Kuruman 27,KRR,8,11/08/2017,07/08/2017,12,Female,53,11/08/2017,no,NA,NA,0,0,femalenonbreeder
KR27F010,Kuruman 27,KRR,9,11/04/2018,05/04/2018,16,Female,92,11/08/2017,no,NA,NA,243,0.665297741,femalenonbreeder
KR27F010,Kuruman 54,KRR,13,04/05/2020,04/05/2020,2,Female,138,11/08/2017,no,NA,NA,997,2.729637235,breeder
KR27F010,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,11/08/2017,no,NA,99,1025,2.806297057,breeder
KR27F011,Kuruman 27,KRR,8,11/08/2017,07/08/2017,12,Female,23,11/08/2017,no,NA,NA,0,0,femalenonbreeder
KR27F011,Kuruman 27,KRR,9,06/04/2018,05/04/2018,16,Female,NA,11/08/2017,no,NA,NA,238,0.651608487,femalenonbreeder
KR27F011,NA,KRR,NA,14/09/2018,14/09/2018,NA,Female,NA,11/08/2017,no,NA,NA,399,1.092402464,Dead
KR27F012,Kuruman 27,KRR,9,07/04/2018,05/04/2018,16,Female,27,07/04/2018,no,NA,NA,0,0,femalenonbreeder
KR27F012,Kuruman 27,KRR,10,29/11/2018,25/11/2018,8,Female,90,07/04/2018,no,NA,NA,236,0.646132786,femalenonbreeder
KR27F012,Kuruman 27,KRR,12,16/09/2019,16/09/2019,6,Female,111,07/04/2018,no,NA,NA,527,1.442847365,femalenonbreeder
KR27F012,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,07/04/2018,no,NA,NA,698,1.911019849,Dead
KR27F013,Kuruman 27,KRR,9,06/04/2018,05/04/2018,16,Female,34,06/04/2018,no,NA,NA,0,0,femalenonbreeder
KR27F013,Kuruman 27,KRR,10,27/11/2018,25/11/2018,8,Female,97,06/04/2018,no,NA,NA,235,0.643394935,femalenonbreeder
KR27F013,Kuruman 27,KRR,12,17/09/2019,16/09/2019,6,Female,107,06/04/2018,no,NA,NA,529,1.448323066,femalenonbreeder
KR27F013,Kuruman 27,KRR,13,06/05/2020,05/05/2020,8,Female,92,06/04/2018,no,NA,NA,761,2.083504449,femalenonbreeder
KR27F013,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,06/04/2018,no,NA,99,787,2.154688569,femalenonbreeder
KR27F018,Kuruman 27,KRR,12,19/09/2019,16/09/2019,6,Female,40,19/09/2019,no,NA,NA,0,0,femalenonbreeder
KR27F018,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,19/09/2019,no,NA,NA,168,0.459958932,Dead
KR27F021,Kuruman 27,KRR,13,06/05/2020,05/05/2020,8,Female,93,06/05/2020,no,NA,NA,0,0,femalenonbreeder
KR27F021,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,06/05/2020,no,NA,99,26,0.07118412,femalenonbreeder
KR28F001,Kuruman 28,KRR,7,23/05/2017,23/05/2017,3,Female,138,23/05/2017,no,NA,NA,0,0,breeder
KR28F001,Kuruman 28,KRR,8,20/10/2017,19/10/2017,6,Female,124,23/05/2017,no,NA,NA,150,0.410677618,breeder
KR28F001,Kuruman 28,KRR,9,22/04/2018,20/04/2018,8,Female,134,23/05/2017,no,NA,NA,334,0.914442163,breeder
KR28F001,Kuruman 28,KRR,10,15/09/2018,15/09/2018,9,Female,123,23/05/2017,no,NA,NA,480,1.314168378,breeder
KR28F001,Kuruman 28,KRR,11,20/03/2019,19/03/2019,11,Female,118,23/05/2017,no,NA,NA,666,1.823408624,breeder
KR28F001,Kuruman 28,KRR,12,16/09/2019,16/09/2019,8,Female,121,23/05/2017,no,NA,NA,846,2.316221766,breeder
KR28F001,Kuruman 28,KRR,13,18/03/2020,16/03/2020,13,Female,142,23/05/2017,no,NA,NA,1030,2.819986311,breeder
KR28F001,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,23/05/2017,no,NA,99,1105,3.02532512,breeder
KR28F003,Kuruman 28,KRR,8,21/10/2017,19/10/2017,6,Female,57,21/10/2017,no,NA,NA,0,0,femalenonbreeder
KR28F003,Kuruman 28,KRR,9,22/04/2018,20/04/2018,8,Female,99,21/10/2017,no,NA,NA,183,0.501026694,femalenonbreeder
KR28F003,Kuruman 28,KRR,10,18/09/2018,15/09/2018,9,Female,111,21/10/2017,no,NA,NA,332,0.908966461,femalenonbreeder
KR28F003,Kuruman 28,KRR,11,20/03/2019,19/03/2019,11,Female,119,21/10/2017,no,NA,NA,515,1.409993155,femalenonbreeder
KR28F003,NA,KRR,NA,09/09/2019,09/09/2019,NA,Female,NA,21/10/2017,no,NA,NA,688,1.883641342,Dead
KR28F006,Kuruman 28,KRR,9,22/04/2018,20/04/2018,8,Female,33,22/04/2018,no,NA,NA,0,0,femalenonbreeder
KR28F006,Kuruman 28,KRR,10,16/09/2018,15/09/2018,9,Female,74,22/04/2018,no,NA,NA,147,0.402464066,femalenonbreeder
KR28F006,Kuruman 28,KRR,11,19/03/2019,19/03/2019,11,Female,97,22/04/2018,no,NA,NA,331,0.906228611,femalenonbreeder
KR28F006,Kuruman 28,KRR,12,16/09/2019,16/09/2019,8,Female,112,22/04/2018,no,NA,NA,512,1.401779603,femalenonbreeder
KR28F006,Kuruman 28,KRR,13,17/03/2020,16/03/2020,13,Female,128,22/04/2018,no,NA,NA,695,1.902806297,femalenonbreeder
KR28F006,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,22/04/2018,no,NA,99,771,2.110882957,femalenonbreeder
KR28F009,Kuruman 28,KRR,10,16/09/2018,15/09/2018,9,Female,54,16/09/2018,no,NA,NA,0,0,femalenonbreeder
KR28F009,Kuruman 28,KRR,11,20/03/2019,19/03/2019,11,Female,98,16/09/2018,no,NA,NA,185,0.506502396,femalenonbreeder
KR28F009,Kuruman 28,KRR,12,16/09/2019,16/09/2019,8,Female,122,16/09/2018,no,NA,NA,365,0.999315537,femalenonbreeder
KR28F009,Kuruman 28,KRR,13,17/03/2020,16/03/2020,13,Female,134,16/09/2018,no,NA,NA,548,1.500342231,femalenonbreeder
KR28F009,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,16/09/2018,no,NA,99,624,1.708418891,femalenonbreeder
KR28F013,Kuruman 28,KRR,12,19/09/2019,16/09/2019,8,Female,22,19/09/2019,no,NA,NA,0,0,femalenonbreeder
KR28F013,Kuruman 28,KRR,13,19/03/2020,16/03/2020,13,Female,58,19/09/2019,no,NA,NA,182,0.498288843,femalenonbreeder
KR28F013,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,19/09/2019,no,NA,99,256,0.700889802,femalenonbreeder
KR28F014,Kuruman 28,KRR,12,19/09/2019,16/09/2019,8,Female,26,19/09/2019,no,NA,NA,0,0,femalenonbreeder
KR28F014,Kuruman 28,KRR,13,17/03/2020,16/03/2020,13,Female,74,19/09/2019,no,NA,NA,180,0.492813142,femalenonbreeder
KR28F014,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,19/09/2019,no,NA,99,256,0.700889802,femalenonbreeder
KR28F015,Kuruman 28,KRR,13,17/03/2020,16/03/2020,13,Female,64,17/03/2020,no,NA,NA,0,0,femalenonbreeder
KR28F015,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,17/03/2020,no,NA,99,76,0.20807666,femalenonbreeder
KR28F017,Kuruman 28,KRR,13,19/03/2020,16/03/2020,13,Female,27,19/03/2020,no,NA,NA,0,0,femalenonbreeder
KR28F017,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,19/03/2020,no,NA,99,74,0.202600958,femalenonbreeder
KR28F018,Kuruman 28,KRR,13,19/03/2020,16/03/2020,13,Female,29,19/03/2020,no,NA,NA,0,0,femalenonbreeder
KR28F018,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,19/03/2020,no,NA,99,74,0.202600958,femalenonbreeder
KR28F019,Kuruman 28,KRR,13,20/03/2020,16/03/2020,13,Female,32,20/03/2020,no,NA,NA,0,0,femalenonbreeder
KR28F019,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,20/03/2020,no,NA,99,73,0.199863107,femalenonbreeder
KR2F001,Kuruman 2,KRR,1,31/01/2014,29/01/2014,1,Female,169,31/01/2014,no,NA,NA,0,0,single
KR2F001,Kuruman 2,KRR,2,27/07/2014,27/07/2014,1,Female,151,31/01/2014,no,NA,NA,177,0.484599589,single
KR2F001,Kuruman 2,KRR,3,17/02/2015,16/02/2015,1,Female,158,31/01/2014,no,NA,NA,382,1.045859001,single
KR2F001,Kuruman 2,KRR,4,15/10/2015,15/10/2015,1,Female,169,31/01/2014,no,NA,NA,622,1.70294319,single
KR2F001,NA,KRR,NA,04/02/2016,04/02/2016,NA,Female,NA,31/01/2014,no,NA,NA,734,2.009582478,Dead
KR30F002,Kuruman 30,KRR,13,27/04/2020,27/04/2020,10,Female,74,27/04/2020,no,NA,NA,0,0,femalenonbreeder
KR30F002,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,27/04/2020,no,NA,99,35,0.095824778,femalenonbreeder
KR30F003,Kuruman 30,KRR,13,27/04/2020,27/04/2020,10,Female,39,27/04/2020,no,NA,NA,0,0,femalenonbreeder
KR30F003,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,27/04/2020,no,NA,99,35,0.095824778,femalenonbreeder
KR30F005,Kuruman 30,KRR,13,27/04/2020,27/04/2020,10,Female,73,27/04/2020,no,NA,NA,0,0,femalenonbreeder
KR30F005,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,27/04/2020,no,NA,99,35,0.095824778,femalenonbreeder
KR30F006,Kuruman 30,KRR,13,27/04/2020,27/04/2020,10,Female,73,27/04/2020,no,NA,NA,0,0,femalenonbreeder
KR30F006,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,27/04/2020,no,NA,99,35,0.095824778,femalenonbreeder
KR31F001,Kuruman 31,KRR,5,05/05/2016,04/05/2016,1,Female,94,05/05/2016,no,NA,NA,0,0,single
KR31F001,Kuruman 31,KRR,7,16/05/2017,15/05/2017,3,Female,116,05/05/2016,no,NA,NA,376,1.029431896,breeder
KR31F001,Kuruman 31,KRR,8,21/10/2017,19/10/2017,6,Female,120,05/05/2016,no,NA,NA,534,1.46201232,breeder
KR31F001,Kuruman 31,KRR,9,01/04/2018,29/03/2018,7,Female,120,05/05/2016,no,NA,NA,696,1.905544148,breeder
KR31F001,Kuruman 31,KRR,10,07/11/2018,06/11/2018,2,Female,122,05/05/2016,no,NA,NA,916,2.507871321,breeder
KR31F001,NA,KRR,NA,09/03/2019,09/03/2019,NA,Female,NA,05/05/2016,no,NA,NA,1038,2.841889117,Dead
KR31F004,Kuruman 31,KRR,8,19/10/2017,19/10/2017,6,Female,63,19/10/2017,no,NA,NA,0,0,femalenonbreeder
KR31F004,Kuruman 31,KRR,9,30/03/2018,29/03/2018,7,Female,91,19/10/2017,no,NA,NA,162,0.443531828,femalenonbreeder
KR31F004,Kuruman 48,KRR,12,23/10/2019,22/10/2019,1,Female,144,19/10/2017,no,NA,NA,734,2.009582478,single
KR31F004,Kuruman 48,KRR,13,27/03/2020,26/03/2020,1,Female,146,19/10/2017,no,NA,NA,890,2.436687201,single
KR31F004,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,19/10/2017,no,NA,99,956,2.617385352,single
KR31F005,Kuruman 31,KRR,8,20/10/2017,19/10/2017,6,Female,66,20/10/2017,no,NA,NA,0,0,femalenonbreeder
KR31F005,Kuruman 31,KRR,9,31/03/2018,29/03/2018,7,Female,96,20/10/2017,no,NA,NA,162,0.443531828,femalenonbreeder
KR31F005,Kuruman 31,KRR,12,23/11/2019,23/11/2019,13,Female,141,20/10/2017,no,NA,NA,764,2.091718001,inheritedbreeder
KR31F005,Kuruman 31,KRR,13,20/04/2020,20/04/2020,17,Female,152,20/10/2017,no,NA,NA,913,2.499657769,inheritedbreeder
KR31F005,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,20/10/2017,no,NA,99,955,2.614647502,inheritedbreeder
KR31F008,Kuruman 31,KRR,12,24/11/2019,23/11/2019,13,Female,55,24/11/2019,no,NA,NA,0,0,femalenonbreeder
KR31F008,Kuruman 31,KRR,13,20/04/2020,20/04/2020,17,Female,88,24/11/2019,no,NA,NA,148,0.405201916,femalenonbreeder
KR31F008,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,24/11/2019,no,NA,99,190,0.52019165,femalenonbreeder
KR31F009,Kuruman 31,KRR,12,24/11/2019,23/11/2019,13,Female,102,24/11/2019,no,NA,NA,0,0,femalenonbreeder
KR31F009,Kuruman 31,KRR,13,21/04/2020,20/04/2020,17,Female,120,24/11/2019,no,NA,NA,149,0.407939767,femalenonbreeder
KR31F009,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,24/11/2019,no,NA,99,190,0.52019165,femalenonbreeder
KR31F011,Kuruman 31,KRR,12,24/11/2019,23/11/2019,13,Female,105,24/11/2019,no,NA,NA,0,0,femalenonbreeder
KR31F011,Kuruman 31,KRR,13,21/04/2020,20/04/2020,17,Female,119,24/11/2019,no,NA,NA,149,0.407939767,femalenonbreeder
KR31F011,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,24/11/2019,no,NA,99,190,0.52019165,femalenonbreeder
KR31F012,Kuruman 31,KRR,12,25/11/2019,23/11/2019,13,Female,124,25/11/2019,no,NA,NA,0,0,femalenonbreeder
KR31F012,Kuruman 31,KRR,13,20/04/2020,20/04/2020,17,Female,117,25/11/2019,no,NA,NA,147,0.402464066,femalenonbreeder
KR31F012,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,25/11/2019,no,NA,99,189,0.517453799,femalenonbreeder
KR31F016,Kuruman 31,KRR,12,25/11/2019,23/11/2019,13,Female,139,25/11/2019,no,NA,NA,0,0,femalenonbreeder
KR31F016,Kuruman 31,KRR,13,20/04/2020,20/04/2020,17,Female,133,25/11/2019,no,NA,NA,147,0.402464066,femalenonbreeder
KR31F016,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,25/11/2019,no,NA,99,189,0.517453799,femalenonbreeder
KR31F017,Kuruman 31,KRR,12,26/11/2019,23/11/2019,13,Female,53,26/11/2019,no,NA,NA,0,0,femalenonbreeder
KR31F017,Kuruman 31,KRR,13,20/04/2020,20/04/2020,17,Female,89,26/11/2019,no,NA,NA,146,0.399726215,femalenonbreeder
KR31F017,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,26/11/2019,no,NA,99,188,0.514715948,femalenonbreeder
KR31F019,Kuruman 31,KRR,13,21/04/2020,20/04/2020,17,Female,80,21/04/2020,no,NA,NA,0,0,femalenonbreeder
KR31F019,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,21/04/2020,no,NA,99,41,0.112251882,femalenonbreeder
KR31F020,Kuruman 31,KRR,13,23/04/2020,20/04/2020,17,Female,26,23/04/2020,no,NA,NA,0,0,femalenonbreeder
KR31F020,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,23/04/2020,no,NA,99,39,0.106776181,femalenonbreeder
KR32F001,Kuruman 32,KRR,7,23/01/2017,23/01/2017,1,Female,119,23/01/2017,no,NA,NA,0,0,single
KR32F001,NA,KRR,NA,31/07/2017,31/07/2017,NA,Female,NA,23/01/2017,no,NA,NA,189,0.517453799,Dead
KR33F001,Kuruman 33,KRR,8,13/09/2017,12/09/2017,4,Female,NA,13/09/2017,no,NA,NA,0,0,femalenonbreeder
KR33F001,Kuruman 33,KRR,11,18/04/2019,15/04/2019,7,Female,95,13/09/2017,no,NA,NA,582,1.593429158,femalenonbreeder
KR33F001,Kuruman 33,KRR,12,08/10/2019,07/10/2019,7,Female,93,13/09/2017,no,NA,NA,755,2.067077344,femalenonbreeder
KR33F001,Kuruman 33,KRR,13,16/04/2020,15/04/2020,6,Female,91,13/09/2017,no,NA,NA,946,2.590006845,femalenonbreeder
KR33F001,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,13/09/2017,no,NA,99,992,2.715947981,femalenonbreeder
KR33F003,Kuruman 33,KRR,10,16/10/2018,15/10/2018,5,Female,85,16/10/2018,no,NA,NA,0,0,femalenonbreeder
KR33F003,Kuruman 33,KRR,11,16/04/2019,15/04/2019,7,Female,91,16/10/2018,no,NA,NA,182,0.498288843,femalenonbreeder
KR33F003,Kuruman 33,KRR,12,08/10/2019,07/10/2019,7,Female,95,16/10/2018,no,NA,NA,357,0.977412731,femalenonbreeder
KR33F003,Kuruman 33,KRR,13,15/04/2020,15/04/2020,6,Female,94,16/10/2018,no,NA,NA,547,1.497604381,femalenonbreeder
KR33F003,NA,KRR,NA,01/06/2020,01/06/2020,NA,Female,NA,16/10/2018,no,NA,99,594,1.626283368,femalenonbreeder
KR33F004,Kuruman 33,KRR,10,16/10/2018,15/10/2018,5,Female,78,16/10/2018,no,NA,NA,0,0,femalenonbreeder
KR33F004,Kuruman 33,KRR,11,16/04/2019,15/04/2019,7,Female,93,16/10/2018,no,NA,NA,182,0.498288843,femalenonbreeder
KR33F004,Kuruman 33,KRR,12,08/10/2019,07/10/2019,7,Female,90,16/10/2018,no,NA,NA,357,0.977412731,femalenonbreeder
KR33F004,NA,KRR,NA,05/03/2020,05/03/2020,NA,Female,NA,16/10/2018,no,NA,NA,506,1.385352498,Dead
KR33F005,Kuruman 33,KRR,11,15/04/2019,15/04/2019,7,Female,49,15/04/2019,no,NA,NA,0,0,femalenonbreeder
KR33F005,Kuruman 33,KRR,12,08/10/2019,07/10/2019,7,Female,66,15/04/2019,no,NA,NA,176,0.481861739,femalenonbreeder
