YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECIPTATION_mmday,HUMIDITY_2m,SITE
1982,9,16,31.61,12.48,21.23,0,2.99,Dordabis
1982,9,17,30.16,15.2,21.07,1.73,4.39,Dordabis
1982,9,18,31.9,15.2,22.48,0.01,5.74,Dordabis
1982,9,19,31.4,13.33,21.96,0,5.49,Dordabis
1982,9,20,31.61,13.89,22.35,0,3.6,Dordabis
1982,9,21,31.82,12.73,21.98,0,3.23,Dordabis
1982,9,22,32.53,13.3,22.78,0,3.72,Dordabis
1982,9,23,32.72,14.38,22.97,0,3.3,Dordabis
1982,9,24,30.73,12.42,21.98,0,5.31,Dordabis
1982,9,25,28.58,14.31,21.03,0,5,Dordabis
1982,9,26,28.78,12.21,20.25,0,3.36,Dordabis
1982,9,27,29.37,11.21,20.29,0,2.62,Dordabis
1982,9,28,29.76,11.15,20.49,0,2.87,Dordabis
1982,9,29,30.56,12.15,21.15,0,2.81,Dordabis
1982,9,30,30.12,11.95,21.15,0,3.17,Dordabis
1982,10,1,30.53,12.95,21.92,0,3.91,Dordabis
1982,10,2,29.6,13.73,21.57,0,4.58,Dordabis
1982,10,3,29.73,12.4,21.31,0,3.23,Dordabis
1982,10,4,31.35,13.63,22.87,0,2.87,Dordabis
1982,10,5,32.11,16.27,23.68,0,3.05,Dordabis
1982,10,6,32.65,14.72,23.28,0,3.72,Dordabis
1982,10,7,31.19,15.74,22.6,0,4.82,Dordabis
1982,10,8,31.89,15.97,22.76,0.03,3.66,Dordabis
1982,10,9,30.1,14.7,21.98,0.16,2.99,Dordabis
1982,10,10,29.08,14.48,21.82,0.21,4.21,Dordabis
1982,10,11,25.62,12.64,18.58,0.8,6.9,Dordabis
1982,10,12,27.31,7.77,16.71,0,4.7,Dordabis
1982,10,13,26.76,7.82,16.5,0,2.81,Dordabis
1982,10,14,28.13,4.33,15.5,0,2.14,Dordabis
1982,10,15,29.33,5.12,16.98,0,2.01,Dordabis
1982,10,16,31.78,10.3,20.53,0.03,3.48,Dordabis
1982,10,17,27.79,8.95,18.34,0.27,3.05,Dordabis
1982,10,18,27.11,10.79,18.98,1.28,8.12,Dordabis
1982,10,19,29.95,12.9,21.76,0.01,8.06,Dordabis
1982,10,20,28.77,14.78,21.14,0.28,7.63,Dordabis
1982,10,21,29.34,10.48,19.81,0,3.05,Dordabis
1982,10,22,31.6,10.15,21.32,0,2.44,Dordabis
1982,10,23,31.91,13.93,23.15,0,5.13,Dordabis
1982,10,24,32.49,14.69,24.28,0,6.35,Dordabis
1982,10,25,31.05,18.24,24.49,0,7.26,Dordabis
1982,10,26,32.8,16.38,24.7,0,6.1,Dordabis
1982,10,27,33.63,15.55,24.83,0,4.39,Dordabis
1982,10,28,34.1,15.75,24.35,0.5,3.36,Dordabis
1982,10,29,32.81,13.98,23.75,2.03,5.92,Dordabis
1982,10,30,30.12,15.6,23.12,3.58,6.65,Dordabis
1982,10,31,30.4,14.27,21.64,0.27,4.15,Dordabis
1982,11,1,29.46,8.55,18.77,0,3.05,Dordabis
1982,11,2,30.38,9.29,20.13,0,3.48,Dordabis
1982,11,3,33.25,13.5,22.9,0.07,3.66,Dordabis
1982,11,4,33.44,14.54,23.4,0,3.3,Dordabis
1982,11,5,32.79,13.2,22.67,0.03,2.56,Dordabis
1982,11,6,32.29,13.54,21.76,0,2.14,Dordabis
1982,11,7,33.33,12.87,22.98,0,2.87,Dordabis
1982,11,8,35.01,14.98,24.33,0,3.05,Dordabis
1982,11,9,33.33,10.84,21.55,0,2.26,Dordabis
1982,11,10,35.07,13.39,23.94,0,2.87,Dordabis
1982,11,11,34.6,12.15,23.28,0,3.23,Dordabis
1982,11,12,33.63,12.05,22.79,0,2.32,Dordabis
1982,11,13,35.31,13.52,24.93,0,3.72,Dordabis
1982,11,14,36.56,16.34,26.23,0,5.55,Dordabis
1982,11,15,35.16,16.58,25.93,0.06,5.74,Dordabis
1982,11,16,34.15,15.64,24.51,0,5,Dordabis
1982,11,17,34.33,14.67,24.26,0,3.11,Dordabis
1982,11,18,35.53,13.9,24.67,0,3.48,Dordabis
1982,11,19,36.19,14.98,25.76,3.46,5.92,Dordabis
1982,11,20,35.26,18.3,25.89,2.37,7.32,Dordabis
1982,11,21,33.08,14.49,24.19,0.72,4.52,Dordabis
1982,11,22,33.44,15.74,25.17,7.53,7.63,Dordabis
1982,11,23,32.18,15.59,23.92,0.89,6.71,Dordabis
1982,11,24,33.47,14.54,24.75,0,4.82,Dordabis
1982,11,25,34.43,15.58,25.69,0.26,5.62,Dordabis
1982,11,26,34.54,15.4,25.34,1.64,5.49,Dordabis
1982,11,27,34.82,16.76,26.55,0.05,5.55,Dordabis
1982,11,28,35.79,16.4,26.41,0.51,4.94,Dordabis
1982,11,29,34.48,18.02,26.81,1.81,7.75,Dordabis
1982,11,30,32.09,20.31,26.48,1.52,8.85,Dordabis
1982,12,1,31.63,18.69,24.91,3.37,10.38,Dordabis
1982,12,2,27.43,17.97,21.98,27.81,12.15,Dordabis
1982,12,3,25.64,17,21.44,4.53,12.33,Dordabis
1982,12,4,25.73,17.39,21.33,24.5,12.88,Dordabis
1982,12,5,28.74,17.06,22.06,10.39,11.05,Dordabis
1982,12,6,28.94,15.73,21.58,0,8.24,Dordabis
1982,12,7,30.8,12.19,21.32,0,5.8,Dordabis
1982,12,8,30.81,11.31,21.59,0,5.07,Dordabis
1982,12,9,33.16,15.12,23.95,0.32,5.68,Dordabis
1982,12,10,32.79,14.55,22.8,0,4.7,Dordabis
1982,12,11,32.02,12.23,21.77,0,4.09,Dordabis
1982,12,12,31.37,11.45,20.91,0,4.03,Dordabis
1982,12,13,30.64,7.98,19.8,0,4.64,Dordabis
1982,12,14,33.56,14.45,24.73,0,5.8,Dordabis
1982,12,15,34.49,17.83,26.01,0.09,7.2,Dordabis
1982,12,16,34.53,16.12,25.19,0,5.37,Dordabis
1982,12,17,35.15,15.56,24.78,0,4.7,Dordabis
1982,12,18,33.12,12.19,22.82,0,4.64,Dordabis
1982,12,19,36.05,16.75,26.71,0.01,5.43,Dordabis
1982,12,20,36.63,16.61,26.97,0.04,5.13,Dordabis
1982,12,21,36.26,15.79,25.98,0,3.85,Dordabis
1982,12,22,34.83,13.91,24.51,0,3.66,Dordabis
1982,12,23,34.21,13.41,24.25,0,4.33,Dordabis
1982,12,24,36.3,14.76,25.75,0,3.91,Dordabis
1982,12,25,33.4,13.97,23.26,0,3.72,Dordabis
1982,12,26,34.51,12.36,23.78,0,4.64,Dordabis
1982,12,27,32.69,14.77,23.9,0,6.29,Dordabis
1982,12,28,35.66,16.59,26.65,0,6.23,Dordabis
1982,12,29,35.3,20.35,27.51,0.56,10.13,Dordabis
1982,12,30,32.51,19.38,26.09,0.42,10.62,Dordabis
1982,12,31,30.34,18.91,25.22,0.18,10.5,Dordabis
1983,1,1,34.49,19.59,26.55,0.84,7.26,Dordabis
1983,1,2,35.23,18.76,27.12,0.14,7.69,Dordabis
1983,1,3,35.67,20.22,28.25,1.27,8.42,Dordabis
1983,1,4,34.23,21.58,27.9,0.91,9.46,Dordabis
1983,1,5,33.26,20.83,26.8,0.13,10.8,Dordabis
1983,1,6,36.29,19.72,28.77,0.03,8.73,Dordabis
1983,1,7,35.77,23.49,28.82,5.96,10.44,Dordabis
1983,1,8,34.15,19.49,26.2,21.94,11.6,Dordabis
1983,1,9,33.15,19.14,26.17,8.36,11.84,Dordabis
1983,1,10,32.68,21.78,26.87,0.63,10.74,Dordabis
1983,1,11,33.59,21.24,27.52,0.21,10.31,Dordabis
1983,1,12,35.31,20.35,27.22,2.63,10.38,Dordabis
1983,1,13,34.84,20.54,27.37,0.18,9.28,Dordabis
1983,1,14,35.31,18.87,27.64,1.66,8.3,Dordabis
1983,1,15,32.8,18.96,25.35,7.23,10.07,Dordabis
1983,1,16,32.71,19.05,26.13,0.47,10.07,Dordabis
1983,1,17,34.09,19.25,27.35,0,8.85,Dordabis
1983,1,18,33.04,21.14,26.87,7.29,10.19,Dordabis
1983,1,19,34.23,19.58,27.3,0,10.31,Dordabis
1983,1,20,33.13,19.46,26.45,2.2,10.8,Dordabis
1983,1,21,33.22,18.87,26.05,4.17,11.17,Dordabis
1983,1,22,29.02,19.91,24.13,1.87,11.29,Dordabis
1983,1,23,31.55,17.81,25.25,4.63,10.5,Dordabis
1983,1,24,32.63,17.45,25.67,2.64,9.83,Dordabis
1983,1,25,30.38,19.53,25.32,2.54,10.99,Dordabis
1983,1,26,33.23,18.51,26.16,2,9.77,Dordabis
1983,1,27,34.33,20.5,26.98,0.04,9.09,Dordabis
1983,1,28,35.12,20.68,28.08,1,9.52,Dordabis
1983,1,29,35.62,21.65,28.18,0,8.85,Dordabis
1983,1,30,36.1,18.78,28.11,0,7.14,Dordabis
1983,1,31,36.51,18.99,28.07,8.23,9.58,Dordabis
1983,2,1,33.17,19.04,25.53,0.77,10.5,Dordabis
1983,2,2,32.08,16.1,24.36,0,7.51,Dordabis
1983,2,3,31.99,18.44,25.02,11.08,9.64,Dordabis
1983,2,4,33.42,15.53,24.27,0,6.16,Dordabis
1983,2,5,34.75,14.65,24.4,0.03,5.49,Dordabis
1983,2,6,34.93,14.74,24.86,0.12,6.23,Dordabis
1983,2,7,34.76,15.36,25.38,0.09,6.1,Dordabis
1983,2,8,35.41,19.73,27.84,0.01,9.77,Dordabis
1983,2,9,31.91,21.69,26.33,2.26,11.29,Dordabis
1983,2,10,32.01,18.14,25.17,4.55,10.86,Dordabis
1983,2,11,33.35,15.21,23.74,0.02,4.39,Dordabis
1983,2,12,31.4,11.76,20.92,0,4.82,Dordabis
1983,2,13,31.51,11.37,21.51,0,4.7,Dordabis
1983,2,14,33.01,13.83,23.3,0,4.58,Dordabis
1983,2,15,34.06,13.41,24.52,0.23,5.62,Dordabis
1983,2,16,33.48,15.26,24.51,5.46,8.12,Dordabis
1983,2,17,32.67,17.51,25.15,1.7,7.39,Dordabis
1983,2,18,34.72,17.94,26.92,0.08,7.32,Dordabis
1983,2,19,36.38,19.55,27.44,0.01,5.92,Dordabis
1983,2,20,36.2,17.18,26.67,0,5.13,Dordabis
1983,2,21,36.69,17.2,27.71,0,6.59,Dordabis
1983,2,22,35.33,17.06,26.01,0,5,Dordabis
1983,2,23,35.83,15.76,26.27,0,5.13,Dordabis
1983,2,24,36.8,16.19,27.05,0,5.49,Dordabis
1983,2,25,35.37,18.09,26.36,0.2,5.07,Dordabis
1983,2,26,30.21,17.26,23.62,0.15,5.62,Dordabis
1983,2,27,30.29,14.32,22.96,0,5.8,Dordabis
1983,2,28,30.17,18.91,23.87,0.33,9.4,Dordabis
1983,3,1,31.62,20.25,26.01,0.44,9.46,Dordabis
1983,3,2,32.84,17.67,24.86,37.66,10.44,Dordabis
1983,3,3,32.81,15.71,23.4,2.15,8.06,Dordabis
1983,3,4,33.7,13.53,22.72,0,4.88,Dordabis
1983,3,5,34.41,12.73,22.78,0,4.7,Dordabis
1983,3,6,34.81,12.06,22.52,0,4.52,Dordabis
1983,3,7,33.73,13,22.2,0,3.6,Dordabis
1983,3,8,29.42,8.77,18.8,0,4.46,Dordabis
1983,3,9,33.26,10.39,22.11,0,5.37,Dordabis
1983,3,10,33.54,12.17,22.87,0,4.82,Dordabis
1983,3,11,32.83,15.25,23.97,0,7.69,Dordabis
1983,3,12,32.03,17.58,24.31,0,7.81,Dordabis
1983,3,13,32.36,16.21,23.87,0,7.45,Dordabis
1983,3,14,33.11,15.99,24.37,0.4,6.9,Dordabis
1983,3,15,32.06,17.73,24.29,0.05,9.09,Dordabis
1983,3,16,33.01,15.98,24.64,0,7.69,Dordabis
1983,3,17,34.19,18.93,26.23,0.09,7.69,Dordabis
1983,3,18,28.43,17.12,21.75,5.64,9.46,Dordabis
1983,3,19,29.69,14.36,21.18,1.83,8.54,Dordabis
1983,3,20,29.76,13,20.62,0.16,6.53,Dordabis
1983,3,21,29.58,10.47,19.94,0.01,5.74,Dordabis
1983,3,22,31.99,14.21,22.07,0.01,6.23,Dordabis
1983,3,23,32.83,12.47,21.94,0,4.88,Dordabis
1983,3,24,33.57,14.19,23.09,0,5.19,Dordabis
1983,3,25,32.97,16.41,24.37,0.04,6.84,Dordabis
1983,3,26,33.86,16.06,25.45,0.24,7.75,Dordabis
1983,3,27,33.61,20.35,26.71,0.05,10.13,Dordabis
1983,3,28,32.76,20.67,25.82,0,8.42,Dordabis
1983,3,29,33.07,17.69,24.69,0,6.9,Dordabis
1983,3,30,32.95,15.97,24.17,0.05,5.98,Dordabis
1983,3,31,32.53,17.44,24.14,0.45,7.02,Dordabis
1983,4,1,32.05,15.85,24.01,0.21,7.69,Dordabis
1983,4,2,31.53,17.17,23.91,0.02,7.2,Dordabis
1983,4,3,31.83,15.21,23.42,0.02,5.92,Dordabis
1983,4,4,31.4,15.16,22.83,0,4.88,Dordabis
1983,4,5,31.96,15.58,23.44,4.42,4.58,Dordabis
1983,4,6,30.94,13.16,22.53,1.04,6.41,Dordabis
1983,4,7,26.83,14.6,20.89,4.56,8.42,Dordabis
1983,4,8,26.76,14.8,20.15,9.5,10.01,Dordabis
1983,4,9,28.56,14.1,21.62,3.58,9.34,Dordabis
1983,4,10,30.11,14.01,22.08,0,8.3,Dordabis
1983,4,11,27.37,14.12,20.8,0.46,7.63,Dordabis
1983,4,12,29.1,15.3,21.45,0,6.35,Dordabis
1983,4,13,29.9,13.15,21.37,0,5.92,Dordabis
1983,4,14,30.05,12.84,21.07,0.04,6.1,Dordabis
1983,4,15,28.55,15.04,21.35,0.71,7.45,Dordabis
1983,4,16,30.5,15.59,21.87,0.12,8.24,Dordabis
1983,4,17,30.51,13.89,20.34,0,5.86,Dordabis
1983,4,18,29.58,9.25,18.46,0,4.03,Dordabis
1983,4,19,29.38,9.15,18.52,0,4.76,Dordabis
1983,4,20,31.76,11.4,20.76,0,4.64,Dordabis
1983,4,21,32.46,12.78,22.6,0,4.27,Dordabis
1983,4,22,32.11,14.19,22.11,0,4.58,Dordabis
1983,4,23,31.13,12.73,20.79,0,4.88,Dordabis
1983,4,24,30.89,12.46,20.97,0,5.19,Dordabis
1983,4,25,30.89,12.93,21.14,0,5.13,Dordabis
1983,4,26,30.04,13.07,20.94,0,5,Dordabis
1983,4,27,30.48,13.02,21.07,0,5.19,Dordabis
1983,4,28,29.92,14.38,20.97,0,5.25,Dordabis
1983,4,29,30.15,12.67,20.59,0,5.25,Dordabis
1983,4,30,30.74,14.21,21.15,0,5.31,Dordabis
1983,5,1,29.5,13.83,20.4,0,5.43,Dordabis
1983,5,2,29.33,12.57,20.23,0,4.64,Dordabis
1983,5,3,29.82,13.72,20.96,0,5.13,Dordabis
1983,5,4,28.91,13.44,20.51,0,5.49,Dordabis
1983,5,5,28.48,11.76,18.94,0,4.09,Dordabis
1983,5,6,27.94,11.28,18.32,0,3.6,Dordabis
1983,5,7,27.53,10.66,18.15,0,4.46,Dordabis
1983,5,8,27.34,11.04,18.11,0,3.78,Dordabis
1983,5,9,28.05,10.87,18.69,0,3.48,Dordabis
1983,5,10,25.42,10.38,16.99,0,4.15,Dordabis
1983,5,11,22.16,7.22,13.83,0,3.42,Dordabis
1983,5,12,27.05,9.33,17.73,0,4.58,Dordabis
1983,5,13,21.83,13.55,17.01,1.31,8.48,Dordabis
1983,5,14,22.75,4.99,14.55,0,5.25,Dordabis
1983,5,15,20.9,1.57,9.46,0,2.62,Dordabis
1983,5,16,25.83,1.69,12.38,0,2.44,Dordabis
1983,5,17,27.36,8.51,17.86,0,4.52,Dordabis
1983,5,18,26.97,12.19,19.28,0,7.14,Dordabis
1983,5,19,26.19,11.26,17.68,0,5.49,Dordabis
1983,5,20,22.83,6.79,13.54,0,4.88,Dordabis
1983,5,21,22.32,4.12,11.51,0,4.33,Dordabis
1983,5,22,15.97,-0.82,6.59,0,3.11,Dordabis
1983,5,23,18.01,-0.6,7.91,0,2.56,Dordabis
1983,5,24,25.7,3.75,13.29,0,2.01,Dordabis
1983,5,25,25.33,7.65,14.94,0,2.14,Dordabis
1983,5,26,19.78,5.13,11.2,0,2.32,Dordabis
1983,5,27,23.63,1.97,10.62,0,2.75,Dordabis
1983,5,28,27.58,4.09,13.9,0,1.34,Dordabis
1983,5,29,23.69,4.29,12.35,0,0.85,Dordabis
1983,5,30,20.66,1.16,9.92,0,2.26,Dordabis
1983,5,31,25.09,2.35,12.38,0,1.89,Dordabis
1983,6,1,26.36,5.69,14.41,0,1.59,Dordabis
1983,6,2,25.72,6.03,15.04,0,1.46,Dordabis
1983,6,3,25.42,8.15,15.18,0,1.16,Dordabis
1983,6,4,25.49,5.73,14.23,0,1.65,Dordabis
1983,6,5,25.81,7.41,15.39,0,2.26,Dordabis
1983,6,6,25.61,8.26,16.1,0,2.69,Dordabis
1983,6,7,25.11,7.45,15.55,0,3.42,Dordabis
1983,6,8,24.26,8.66,15.7,0.04,3.85,Dordabis
1983,6,9,22.83,8.7,14.86,0,3.91,Dordabis
1983,6,10,23.48,6.94,14.86,0.02,3.36,Dordabis
1983,6,11,19.04,7.14,12.33,7.33,5.13,Dordabis
1983,6,12,21.55,4.75,12.88,0.25,5.62,Dordabis
1983,6,13,22.78,7.18,14.11,0,4.88,Dordabis
1983,6,14,23.98,6,13.81,0,3.78,Dordabis
1983,6,15,23.82,6.23,14.34,0,3.48,Dordabis
1983,6,16,23.06,8.3,15.26,0,5.13,Dordabis
1983,6,17,20.19,4.21,11.22,0,3.42,Dordabis
1983,6,18,19.97,0.91,8.83,0,2.93,Dordabis
1983,6,19,23.35,2.73,11.3,0,2.2,Dordabis
1983,6,20,23.85,4.67,12.86,0,2.5,Dordabis
1983,6,21,22.91,7.04,13.17,0,3.36,Dordabis
1983,6,22,22.95,5.26,12.26,0,2.38,Dordabis
1983,6,23,23.6,2.86,11.94,0,1.83,Dordabis
1983,6,24,22.47,5.17,12.11,0,2.32,Dordabis
1983,6,25,17.08,1.05,7.83,0,2.08,Dordabis
1983,6,26,22.69,0.28,10.71,0,2.2,Dordabis
1983,6,27,24.51,4.76,13.11,0,2.01,Dordabis
1983,6,28,22.97,8.05,14.05,0,1.65,Dordabis
1983,6,29,23.45,3.64,12.58,0,1.71,Dordabis
1983,6,30,23.3,5.62,13.13,0,1.77,Dordabis
1983,7,1,23.44,5.24,13.62,0,2.44,Dordabis
1983,7,2,22.01,6.34,12.89,0,3.85,Dordabis
1983,7,3,19.4,4.74,11.12,0,4.15,Dordabis
1983,7,4,20.8,5.76,12.04,0,4.21,Dordabis
1983,7,5,22.33,5.76,12.59,0,3.3,Dordabis
1983,7,6,21.98,1.31,10.49,0,3.66,Dordabis
1983,7,7,23.93,6.48,13.76,0,3.6,Dordabis
1983,7,8,24.02,6.65,15.11,0,3.42,Dordabis
1983,7,9,24.93,6.59,14.67,0,2.69,Dordabis
1983,7,10,25.23,8.23,15.62,0,2.44,Dordabis
1983,7,11,24.48,7.04,14.98,0,2.87,Dordabis
1983,7,12,24.55,7.75,15.02,0,2.87,Dordabis
1983,7,13,25.36,7.69,15.05,0,2.81,Dordabis
1983,7,14,25.34,7.77,14.52,0,2.44,Dordabis
1983,7,15,25.78,7.26,15.69,0,2.08,Dordabis
1983,7,16,25.91,6.45,16.55,0,2.14,Dordabis
1983,7,17,25.02,7.61,14.97,0,1.95,Dordabis
1983,7,18,24.46,7.88,14.99,0,2.56,Dordabis
1983,7,19,24.37,8.33,15.19,0,3.97,Dordabis
1983,7,20,24.75,8.24,15.17,0,3.42,Dordabis
1983,7,21,24.65,8.43,15.01,0,3.54,Dordabis
1983,7,22,24.09,7.56,14.03,0,3.05,Dordabis
1983,7,23,24.01,3.99,12.98,0,2.2,Dordabis
1983,7,24,20.51,2.8,10.48,0,1.4,Dordabis
1983,7,25,17.26,-1.02,7.15,0,2.14,Dordabis
1983,7,26,20.48,0.28,9.07,0,1.65,Dordabis
1983,7,27,19.58,-0.08,8.65,0,2.14,Dordabis
1983,7,28,18.99,0.19,8.76,0,2.62,Dordabis
1983,7,29,21.78,2.84,11.29,0,3.3,Dordabis
1983,7,30,21.81,4.71,12.26,0,3.48,Dordabis
1983,7,31,23.31,4.92,12.95,0,2.93,Dordabis
1983,8,1,22.65,7.05,13.71,0,3.23,Dordabis
1983,8,2,24.63,7.83,14.52,0,3.17,Dordabis
1983,8,3,24.53,7.14,14.51,0,2.38,Dordabis
1983,8,4,26.05,6.58,15.33,0,2.5,Dordabis
1983,8,5,25.67,7.64,15.35,0,2.62,Dordabis
1983,8,6,20.95,3.42,11,0,1.89,Dordabis
1983,8,7,16.47,-1.06,6.92,0,1.4,Dordabis
1983,8,8,17.49,-0.1,7.6,0,1.59,Dordabis
1983,8,9,18.97,-1.06,8,0,1.4,Dordabis
1983,8,10,22.55,0.95,10.58,0,1.22,Dordabis
1983,8,11,22.24,2.8,11.6,0,2.01,Dordabis
1983,8,12,23.25,3.73,12.44,0,2.08,Dordabis
1983,8,13,23.75,4.14,12.83,0,1.83,Dordabis
1983,8,14,25.25,4.62,14.41,0,1.53,Dordabis
1983,8,15,24.93,5.52,14.62,0,1.59,Dordabis
1983,8,16,25.51,6.81,14.69,0,1.59,Dordabis
1983,8,17,22.44,2.68,11.89,0,2.01,Dordabis
1983,8,18,25.43,3.98,15.11,0,1.59,Dordabis
1983,8,19,26.06,5.83,15.8,0,1.59,Dordabis
1983,8,20,25.94,9.91,16.83,0,2.69,Dordabis
1983,8,21,24.93,7.35,15.12,0,2.2,Dordabis
1983,8,22,25.34,8.33,15.64,0,2.2,Dordabis
1983,8,23,22.17,3.73,12.05,0,1.83,Dordabis
1983,8,24,21.48,5.55,12.81,0,3.42,Dordabis
1983,8,25,21.97,5.6,13.38,0,3.91,Dordabis
1983,8,26,25.19,7.37,15.55,0,3.72,Dordabis
1983,8,27,26.94,8.48,16.44,0,2.62,Dordabis
1983,8,28,27.47,8.55,16.65,0,2.2,Dordabis
1983,8,29,28.02,9.68,18.17,0,2.08,Dordabis
1983,8,30,29.63,10.19,18.99,0,2.32,Dordabis
1983,8,31,29.98,9.12,19.46,0,2.14,Dordabis
1983,9,1,29.51,9.65,19.9,0,3.05,Dordabis
1983,9,2,29.69,11.94,20.1,0,3.91,Dordabis
1983,9,3,29.17,12.17,19.89,0,4.15,Dordabis
1983,9,4,29.55,10.67,18.94,0,3.85,Dordabis
1983,9,5,30.64,12.62,20.82,0,3.91,Dordabis
1983,9,6,30.75,13.12,20.76,0,3.42,Dordabis
1983,9,7,30.91,12.7,20.95,0,3.36,Dordabis
1983,9,8,31.22,11.07,21.25,0,2.81,Dordabis
1983,9,9,31.77,13.94,22,0,2.32,Dordabis
1983,9,10,31.25,14.51,21.51,0,2.32,Dordabis
1983,9,11,30.13,12.08,19.8,0,4.03,Dordabis
1983,9,12,30.78,11.54,19.96,0,2.32,Dordabis
1983,9,13,31.09,9.38,19.22,0,0.98,Dordabis
1983,9,14,31.46,11.33,19.95,0,0.98,Dordabis
1983,9,15,33.01,12.12,20.84,0,1.22,Dordabis
1983,9,16,31.29,11,19.73,0,1.28,Dordabis
1983,9,17,32.09,9.75,19.77,0,2.08,Dordabis
1983,9,18,31.81,12.17,21.44,0,2.69,Dordabis
1983,9,19,33.06,14.37,23.67,0,3.3,Dordabis
1983,9,20,32.27,15.4,22.5,0,4.33,Dordabis
1983,9,21,23.21,3.92,14.55,0,2.93,Dordabis
1983,9,22,16.8,0.35,8.26,0,2.93,Dordabis
1983,9,23,22.26,0.62,10.84,0,2.87,Dordabis
1983,9,24,31.08,3.49,17.13,0,1.59,Dordabis
1983,9,25,31.98,11.53,20.05,0,0.98,Dordabis
1983,9,26,32.77,11.91,21.59,0,1.04,Dordabis
1983,9,27,33.66,13.17,23,0,1.53,Dordabis
1983,9,28,34.19,12.78,23.5,0.58,3.48,Dordabis
1983,9,29,34.97,16.51,25.13,0.15,3.36,Dordabis
1983,9,30,33.99,15.72,23.8,0,3.97,Dordabis
1983,10,1,31.38,12.81,21.11,0,4.33,Dordabis
1983,10,2,28.58,7.66,17.48,0,2.81,Dordabis
1983,10,3,24.91,3.8,13.33,0,2.93,Dordabis
1983,10,4,31.26,5.68,18.19,0,2.32,Dordabis
1983,10,5,31.83,10.11,21.23,0,2.2,Dordabis
1983,10,6,29.94,13.23,21.63,0.84,5.19,Dordabis
1983,10,7,26.9,13.12,19.98,0.98,7.87,Dordabis
1983,10,8,32.03,13.69,22.2,0.01,5.8,Dordabis
1983,10,9,32.46,11.83,22.08,0,3.97,Dordabis
1983,10,10,33.2,12.51,22.67,0,3.54,Dordabis
1983,10,11,33.18,15.4,23.14,0,4.7,Dordabis
1983,10,12,31.84,16.18,23.33,0.02,5.98,Dordabis
1983,10,13,32.98,14.02,22.72,0,3.05,Dordabis
1983,10,14,32.89,13.26,22.46,0,1.65,Dordabis
1983,10,15,33.15,14.07,23.9,0,3.3,Dordabis
1983,10,16,31.9,14.65,23.87,0,4.82,Dordabis
1983,10,17,32.26,16.12,24.43,0.01,5.49,Dordabis
1983,10,18,33.68,14.78,23.76,0,3.48,Dordabis
1983,10,19,33.93,15.29,23.67,0,2.81,Dordabis
1983,10,20,33.73,15.39,23.59,0,2.62,Dordabis
1983,10,21,32.76,11.51,22.33,0,3.17,Dordabis
1983,10,22,31.05,14.22,23.54,0,3.23,Dordabis
1983,10,23,25.98,14.78,19.77,0.34,2.81,Dordabis
1983,10,24,29.57,10.18,20.1,0,3.85,Dordabis
1983,10,25,30.37,11.24,21.44,0,3.78,Dordabis
1983,10,26,31.88,14.2,23.53,2.45,5,Dordabis
1983,10,27,30.1,16.57,23.89,0.2,8,Dordabis
1983,10,28,31.15,14.85,23.77,0,5.07,Dordabis
1983,10,29,33.64,15.35,24.55,0,5.8,Dordabis
1983,10,30,34.29,14.27,23.94,0,3.85,Dordabis
1983,10,31,34.53,12.55,23.72,0,2.99,Dordabis
1983,11,1,35.86,15.3,25.34,0,2.56,Dordabis
1983,11,2,32.87,16.61,23.34,2.81,7.32,Dordabis
1983,11,3,30.81,14.37,22.15,2.34,8.24,Dordabis
1983,11,4,32.23,14.84,22.82,0,5,Dordabis
1983,11,5,33.48,15.17,23.8,0,3.6,Dordabis
1983,11,6,34.73,13.81,24.47,0,3.78,Dordabis
1983,11,7,34.86,15.45,24.6,0,3.36,Dordabis
1983,11,8,33.37,13.35,23.43,0,3.05,Dordabis
1983,11,9,33.45,12.58,22.98,0,2.75,Dordabis
1983,11,10,34.73,14.01,23.88,0,2.69,Dordabis
1983,11,11,33.01,12.62,21.62,0,3.05,Dordabis
1983,11,12,31.05,11.65,20.43,0,2.56,Dordabis
1983,11,13,33.03,9.61,20.96,0,1.95,Dordabis
1983,11,14,33.08,10.73,21.26,0,2.62,Dordabis
1983,11,15,34.76,11.93,22.65,0,2.75,Dordabis
1983,11,16,35.33,11.16,22.64,0,2.69,Dordabis
1983,11,17,34.17,11.94,22.73,0,2.99,Dordabis
1983,11,18,33.83,15.49,24.69,0.74,3.54,Dordabis
1983,11,19,31.22,16.89,23.58,0.34,5.19,Dordabis
1983,11,20,31.43,11.88,21.72,0,3.97,Dordabis
1983,11,21,33.52,11.19,22.19,0,3.36,Dordabis
1983,11,22,33.63,12.96,23.55,0,3.3,Dordabis
1983,11,23,34.69,14.75,24.33,0,4.09,Dordabis
1983,11,24,32.62,16.39,23.9,4.28,6.96,Dordabis
1983,11,25,28.43,18,22.14,3.8,10.56,Dordabis
1983,11,26,28.3,16.89,22.51,3.24,11.29,Dordabis
1983,11,27,27.11,17.91,22.47,12.91,11.41,Dordabis
1983,11,28,28.13,17.37,22.49,0.87,10.25,Dordabis
1983,11,29,30.26,17.55,23.57,0,9.58,Dordabis
1983,11,30,32.21,16.54,24.6,0.12,7.81,Dordabis
