"AnimalID","GroupID","Location","TrappingPeriod","DateofCapture","CaptureStart","CaptureEnd","GroupSize","Sex","weight","Rainfall","firstcapturedate","censor","Time.days","Time.years","statecode","state","id"
"KR1M001","Kuruman 1","KRR",1,"17/11/2013",2013-11-17,"22/11/2013",18,"Male",98,16.18844808,2013-11-17,NA,0,0,"ingroupnonbreeder","1","1"
"KR1M001",NA,"KRR",NA,"27/07/2014",2014-07-27,NA,NA,"Male",NA,NA,2013-11-17,NA,252,0.689938398,"Disappeared","2","1"
"KR1M008","Kuruman 1","KRR",1,"18/11/2013",2013-11-17,"22/11/2013",18,"Male",52,16.18844808,2013-11-17,NA,0,0,"ingroupnonbreeder","1","2"
"KR1M008","Kuruman 1","KRR",2,"29/07/2014",2014-07-27,"30/07/2014",10,"Male",100,15.72555258,2013-11-17,NA,254,0.6954141,"ingroupnonbreeder","1","2"
"KR1M008","Kuruman 1","KRR",3,"18/02/2015",2015-02-16,"18/02/2015",10,"Male",140,60.89109671,2013-11-17,NA,458,1.253935661,"ingroupnonbreeder","1","2"
"KR1M008","Kuruman 1","KRR",4,"15/10/2015",2015-10-14,"16/10/2015",7,"Male",162,7.452079085,2013-11-17,NA,697,1.908281999,"ingroupnonbreeder","1","2"
"KR1M008","Kuruman 1","KRR",5,"27/04/2016",2016-04-26,"27/04/2016",9,"Male",170,116.8075972,2013-11-17,NA,892,2.442162902,"ingroupnonbreeder","1","2"
"KR1M008",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2013-11-17,NA,981,2.685831622,"Disappeared","2","2"
"KR1M013","Kuruman 1","KRR",1,"21/11/2013",2013-11-17,"22/11/2013",18,"Male",88,16.18844808,2013-11-17,NA,0,0,"ingroupnonbreeder","1","3"
"KR1M013",NA,"KRR",NA,"27/07/2014",2014-07-27,NA,NA,"Male",NA,NA,2013-11-17,NA,252,0.689938398,"Disappeared","2","3"
"KR1M017","Kuruman 1","KRR",1,"22/11/2013",2013-11-17,"22/11/2013",18,"Male",51,16.18844808,2013-11-17,NA,5,0.013689254,"ingroupnonbreeder","1","4"
"KR1M017","Kuruman 1","KRR",2,"27/07/2014",2014-07-27,"30/07/2014",10,"Male",83,15.72555258,2013-11-17,NA,252,0.689938398,"ingroupnonbreeder","1","4"
"KR1M017","Kuruman 1","KRR",3,"16/02/2015",2015-02-16,"18/02/2015",10,"Male",114,60.89109671,2013-11-17,NA,456,1.248459959,"ingroupnonbreeder","1","4"
"KR1M017",NA,"KRR",NA,"16/09/2015",2015-09-16,NA,NA,"Male",NA,NA,2013-11-17,NA,668,1.828884326,"Disappeared","2","4"
"KR10M002","Kuruman 10","KRR",1,"01/12/2013",2013-11-30,"02/12/2013",4,"Male",45,16.18844808,2013-11-30,NA,0,0,"ingroupnonbreeder","1","5"
"KR10M002","Kuruman 10","KRR",2,"27/07/2014",2014-07-27,"28/07/2014",5,"Male",92,15.72555258,2013-11-30,NA,239,0.654346338,"ingroupnonbreeder","1","5"
"KR10M002","Kuruman 10","KRR",3,"17/02/2015",2015-02-16,"18/02/2015",5,"Male",103,60.89109671,2013-11-30,NA,444,1.215605749,"ingroupnonbreeder","1","5"
"KR10M002","Kuruman 10","KRR",9,"17/03/2018",2018-03-17,"20/03/2018",17,"Male",105,121.7158381,2013-11-30,NA,1568,4.292950034,"ingroupnonbreeder","1","5"
"KR10M002",NA,"KRR",NA,"14/09/2018",2018-09-14,NA,NA,"Male",NA,NA,2013-11-30,NA,1749,4.788501027,"Disappeared","2","5"
"KR7M016","Kuruman 7","KRR",1,"06/12/2013",2013-12-03,"07/12/2013",17,"Male",63,87.00237235,2013-12-03,NA,0,0,"ingroupnonbreeder","1","6"
"KR7M016","Kuruman 7","KRR",2,"08/08/2014",2014-08-06,"08/08/2014",6,"Male",99,4.644637189,2013-12-03,NA,248,0.678986995,"ingroupnonbreeder","1","6"
"KR7M016","Kuruman 7","KRR",3,"03/03/2015",2015-03-03,"04/03/2015",5,"Male",112,108.703723,2013-12-03,NA,455,1.245722108,"ingroupnonbreeder","1","6"
"KR7M016","Kuruman 8","KRR",7,"06/02/2017",2017-02-06,"08/02/2017",12,"Male",NA,209.6293089,2013-12-03,NA,1161,3.178644764,"Disappeared","2","6"
"KR13M015","Kuruman 13","KRR",1,"24/01/2014",2014-01-22,"28/01/2014",26,"Male",89,118.8639779,2014-01-22,NA,0,0,"ingroupnonbreeder","1","7"
"KR13M015","Kuruman 13","KRR",2,"06/08/2014",2014-08-05,"08/08/2014",21,"Male",106,4.644637189,2014-01-22,NA,196,0.536618754,"ingroupnonbreeder","1","7"
"KR13M015","Kuruman 13","KRR",3,"10/02/2015",2015-02-10,"13/02/2015",23,"Male",126,60.89109671,2014-01-22,NA,384,1.051334702,"ingroupnonbreeder","1","7"
"KR13M015",NA,"KRR",NA,"16/09/2015",2015-09-16,NA,NA,"Male",NA,NA,2014-01-22,NA,602,1.648186174,"Disappeared","2","7"
"KR13M023","Kuruman 13","KRR",1,"27/01/2014",2014-01-22,"28/01/2014",26,"Male",79,118.8639779,2014-01-22,NA,5,0.013689254,"ingroupnonbreeder","1","8"
"KR13M023",NA,"KRR",NA,"27/07/2014",2014-07-27,NA,NA,"Male",NA,NA,2014-01-22,NA,186,0.509240246,"Disappeared","2","8"
"KR13M024","Kuruman 13","KRR",1,"27/01/2014",2014-01-22,"28/01/2014",26,"Male",33,118.8639779,2014-01-22,NA,5,0.013689254,"ingroupnonbreeder","1","9"
"KR13M024","Kuruman 13","KRR",2,"06/08/2014",2014-08-05,"08/08/2014",21,"Male",99,4.644637189,2014-01-22,NA,196,0.536618754,"ingroupnonbreeder","1","9"
"KR13M024","Kuruman 13","KRR",3,"10/02/2015",2015-02-10,"13/02/2015",23,"Male",128,60.89109671,2014-01-22,NA,384,1.051334702,"ingroupnonbreeder","1","9"
"KR13M024",NA,"KRR",NA,"16/09/2015",2015-09-16,NA,NA,"Male",NA,NA,2014-01-22,NA,602,1.648186174,"Disappeared","2","9"
"KR13M026","Kuruman 13","KRR",1,"28/01/2014",2014-01-22,"28/01/2014",26,"Male",35,118.8639779,2014-01-22,NA,6,0.016427105,"ingroupnonbreeder","1","10"
"KR13M026","Kuruman 13","KRR",2,"07/08/2014",2014-08-05,"08/08/2014",21,"Male",97,4.644637189,2014-01-22,NA,197,0.539356605,"ingroupnonbreeder","1","10"
"KR13M026","Kuruman 13","KRR",3,"10/02/2015",2015-02-10,"13/02/2015",23,"Male",123,60.89109671,2014-01-22,NA,384,1.051334702,"ingroupnonbreeder","1","10"
"KR13M026",NA,"KRR",NA,"16/09/2015",2015-09-16,NA,NA,"Male",NA,NA,2014-01-22,NA,602,1.648186174,"Disappeared","2","10"
"L13M013","Lonely 13","Lonely",2,"04/03/2014",2014-03-01,"04/03/2014",10,"Male",37,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder","1","11"
"L13M013",NA,"Lonely",NA,"16/09/2014",2014-09-16,NA,10,"Male",NA,NA,2014-03-01,NA,199,0.544832307,"Disappeared","2","11"
"L14M002","Lonely 14","Lonely",2,"02/03/2014",2014-03-01,"03/03/2014",13,"Male",47,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder","1","12"
"L14M002","Lonely 14","Lonely",3,"16/09/2014",2014-09-16,"17/09/2014",8,"Male",105,6.702013991,2014-03-01,NA,199,0.544832307,"ingroupnonbreeder","1","12"
"L14M002","Lonely 62","Lonely",4,"31/01/2015",2015-01-29,"31/01/2015",2,"Male",123,72.65603459,2014-03-01,NA,336,0.919917864,"Disappeared","2","12"
"L14M003","Lonely 14","Lonely",2,"02/03/2014",2014-03-01,"03/03/2014",13,"Male",44,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder","1","13"
"L14M003",NA,"Lonely",NA,"16/09/2014",2014-09-16,NA,13,"Male",NA,NA,2014-03-01,NA,199,0.544832307,"Disappeared","2","13"
"L14M007","Lonely 14","Lonely",2,"03/03/2014",2014-03-01,"03/03/2014",13,"Male",95,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder","1","14"
"L14M007",NA,"Lonely",NA,"16/09/2014",2014-09-16,NA,13,"Male",NA,NA,2014-03-01,NA,199,0.544832307,"Disappeared","2","14"
"L14M012","Lonely 14","Lonely",2,"03/03/2014",2014-03-01,"03/03/2014",13,"Male",51,263.0608928,2014-03-01,NA,0,0,"ingroupnonbreeder","1","15"
"L14M012","Lonely 14","Lonely",3,"17/09/2014",2014-09-16,"17/09/2014",8,"Male",115,6.702013991,2014-03-01,NA,200,0.547570157,"ingroupnonbreeder","1","15"
"L14M012",NA,"Lonely",NA,"29/01/2015",2015-01-29,NA,8,"Male",NA,NA,2014-03-01,NA,334,0.914442163,"Disappeared","2","15"
"L18M005","Lonely 18","Lonely",2,"14/03/2014",2014-03-11,"18/03/2014",14,"Male",87,189.4909852,2014-03-11,NA,0,0,"ingroupnonbreeder","1","16"
"L18M005",NA,"Lonely",NA,"16/09/2014",2014-09-16,NA,14,"Male",NA,NA,2014-03-11,NA,189,0.517453799,"Disappeared","2","16"
"L18M012","Lonely 18","Lonely",2,"16/03/2014",2014-03-11,"18/03/2014",14,"Male",56,189.4909852,2014-03-11,NA,5,0.013689254,"ingroupnonbreeder","1","17"
"L18M012","Lonely 18","Lonely",3,"01/10/2014",2014-09-30,"02/10/2014",9,"Male",83,5.448128916,2014-03-11,NA,204,0.558521561,"ingroupnonbreeder","1","17"
"L18M012",NA,"Lonely",NA,"29/01/2015",2015-01-29,NA,9,"Male",NA,NA,2014-03-11,NA,324,0.887063655,"Disappeared","2","17"
"L43M002","Lonely 43","Lonely",2,"17/03/2014",2014-03-15,"18/03/2014",4,"Male",41,189.4909852,2014-03-15,NA,0,0,"ingroupnonbreeder","1","18"
"L43M002","Lonely 40","Lonely",6,"23/09/2016",2016-09-22,"23/09/2016",10,"Male",157,4.678070845,2014-03-15,NA,923,2.527036277,"Disappeared","2","18"
"L43M004","Lonely 43","Lonely",2,"18/03/2014",2014-03-15,"18/03/2014",4,"Male",43,189.4909852,2014-03-15,NA,0,0,"ingroupnonbreeder","1","19"
"L43M004",NA,"Lonely",NA,"16/09/2014",2014-09-16,NA,4,"Male",NA,NA,2014-03-15,NA,185,0.506502396,"Disappeared","2","19"
"L46M007","Lonely 46","Lonely",2,"03/04/2014",2014-03-31,"03/04/2014",7,"Male",64,189.4909852,2014-03-31,NA,0,0,"ingroupnonbreeder","1","20"
"L46M007",NA,"Lonely",NA,"16/09/2014",2014-09-16,NA,7,"Male",NA,NA,2014-03-31,NA,169,0.462696783,"Disappeared","2","20"
"KR10M006","Kuruman 10","KRR",2,"28/07/2014",2014-07-27,"28/07/2014",5,"Male",29,15.72555258,2014-07-27,NA,0,0,"ingroupnonbreeder","1","21"
"KR10M006","Kuruman 10","KRR",3,"16/02/2015",2015-02-16,"18/02/2015",5,"Male",82,60.89109671,2014-07-27,NA,204,0.558521561,"ingroupnonbreeder","1","21"
"KR10M006","Kuruman 10","KRR",4,"07/10/2015",2015-10-07,"09/10/2015",5,"Male",121,7.452079085,2014-07-27,NA,437,1.196440794,"ingroupnonbreeder","1","21"
"KR10M006","Kuruman 10","KRR",5,"26/04/2016",2016-04-25,"27/04/2016",10,"Male",146,116.8075972,2014-07-27,NA,639,1.749486653,"ingroupnonbreeder","1","21"
"KR10M006","Kuruman 33","KRR",7,"06/03/2017",2017-03-06,"07/03/2017",2,"Male",191,198.1155283,2014-07-27,NA,953,2.6091718,"Disappeared","2","21"
"KR13M029","Kuruman 13","KRR",2,"08/08/2014",2014-08-05,"08/08/2014",21,"Male",28,4.644637189,2014-08-05,NA,0,0,"ingroupnonbreeder","1","22"
"KR13M029","Kuruman 13","KRR",4,"22/09/2015",2015-09-20,"24/09/2015",22,"Male",147,8.396498455,2014-08-05,NA,413,1.130732375,"ingroupnonbreeder","1","22"
"KR13M029","Kuruman 13","KRR",5,"12/04/2016",2016-04-12,"16/04/2016",24,"Male",178,116.8075972,2014-08-05,NA,616,1.686516085,"ingroupnonbreeder","1","22"
"KR13M029","Kuruman 27","KRR",6,"25/07/2016",2016-07-25,"25/07/2016",3,"Male",NA,25.29445336,2014-08-05,NA,720,1.971252567,"Disappeared","2","22"
"KR13M030","Kuruman 13","KRR",2,"08/08/2014",2014-08-05,"08/08/2014",21,"Male",39,4.644637189,2014-08-05,NA,0,0,"ingroupnonbreeder","1","23"
"KR13M030","Kuruman 13","KRR",3,"10/02/2015",2015-02-10,"13/02/2015",23,"Male",86,60.89109671,2014-08-05,NA,189,0.517453799,"ingroupnonbreeder","1","23"
"KR13M030","Kuruman 13","KRR",4,"20/09/2015",2015-09-20,"24/09/2015",22,"Male",137,8.396498455,2014-08-05,NA,411,1.125256674,"ingroupnonbreeder","1","23"
"KR13M030","Kuruman 13","KRR",5,"12/04/2016",2016-04-12,"16/04/2016",24,"Male",157,116.8075972,2014-08-05,NA,616,1.686516085,"ingroupnonbreeder","1","23"
"KR13M030",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2014-08-05,NA,720,1.971252567,"Disappeared","2","23"
"KR13M031","Kuruman 13","KRR",2,"08/08/2014",2014-08-05,"08/08/2014",21,"Male",35,4.644637189,2014-08-05,NA,0,0,"ingroupnonbreeder","1","24"
"KR13M031","Kuruman 13","KRR",3,"11/02/2015",2015-02-10,"13/02/2015",23,"Male",84,60.89109671,2014-08-05,NA,190,0.52019165,"ingroupnonbreeder","1","24"
"KR13M031","Kuruman 13","KRR",4,"20/09/2015",2015-09-20,"24/09/2015",22,"Male",140,8.396498455,2014-08-05,NA,411,1.125256674,"ingroupnonbreeder","1","24"
"KR13M031",NA,"KRR",NA,"04/02/2016",2016-02-04,NA,NA,"Male",NA,NA,2014-08-05,NA,548,1.500342231,"Disappeared","2","24"
"L13M018","Lonely 13","Lonely",3,"18/09/2014",2014-09-16,"19/09/2014",8,"Male",16,6.702013991,2014-09-16,NA,0,0,"ingroupnonbreeder","1","25"
"L13M018",NA,"Lonely",NA,"29/01/2015",2015-01-29,NA,8,"Male",NA,NA,2014-09-16,NA,135,0.369609856,"Disappeared","2","25"
"L13M019","Lonely 13","Lonely",3,"19/09/2014",2014-09-16,"19/09/2014",8,"Male",16,6.702013991,2014-09-16,NA,0,0,"ingroupnonbreeder","1","26"
"L13M019",NA,"Lonely",NA,"29/01/2015",2015-01-29,NA,8,"Male",NA,NA,2014-09-16,NA,135,0.369609856,"Disappeared","2","26"
"L16M003","Lonely 16","Lonely",3,"11/10/2014",2014-10-09,"11/10/2014",8,"Male",21,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder","1","27"
"L16M003",NA,"Lonely",NA,"29/01/2015",2015-01-29,NA,8,"Male",NA,NA,2014-10-09,NA,112,0.306639288,"Disappeared","2","27"
"L16M005","Lonely 16","Lonely",3,"11/10/2014",2014-10-09,"11/10/2014",8,"Male",18,12.20183183,2014-10-09,NA,0,0,"ingroupnonbreeder","1","28"
"L16M005",NA,"Lonely",NA,"29/01/2015",2015-01-29,NA,8,"Male",NA,NA,2014-10-09,NA,112,0.306639288,"Disappeared","2","28"
"KR13M032","Kuruman 13","KRR",3,"12/02/2015",2015-02-10,"13/02/2015",23,"Male",29,60.89109671,2015-02-10,NA,0,0,"ingroupnonbreeder","1","29"
"KR13M032","Kuruman 13","KRR",4,"23/09/2015",2015-09-20,"24/09/2015",22,"Male",96,8.396498455,2015-02-10,NA,225,0.616016427,"ingroupnonbreeder","1","29"
"KR13M032","Kuruman 13","KRR",5,"12/04/2016",2016-04-12,"16/04/2016",24,"Male",130,116.8075972,2015-02-10,NA,427,1.169062286,"ingroupnonbreeder","1","29"
"KR13M032",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2015-02-10,NA,531,1.453798768,"Disappeared","2","29"
"KR13M033","Kuruman 13","KRR",3,"11/02/2015",2015-02-10,"13/02/2015",23,"Male",23,60.89109671,2015-02-10,NA,0,0,"ingroupnonbreeder","1","30"
"KR13M033","Kuruman 13","KRR",4,"22/09/2015",2015-09-20,"24/09/2015",22,"Male",81,8.396498455,2015-02-10,NA,224,0.613278576,"ingroupnonbreeder","1","30"
"KR13M033","Kuruman 13","KRR",5,"12/04/2016",2016-04-12,"16/04/2016",24,"Male",122,116.8075972,2015-02-10,NA,427,1.169062286,"ingroupnonbreeder","1","30"
"KR13M033","Kuruman 8","KRR",7,"07/02/2017",2017-02-06,"08/02/2017",12,"Male",163,209.6293089,2015-02-10,NA,728,1.993155373,"Disappeared","2","30"
"KR13M036","Kuruman 13","KRR",3,"13/02/2015",2015-02-10,"13/02/2015",23,"Male",22,60.89109671,2015-02-10,NA,0,0,"ingroupnonbreeder","1","31"
"KR13M036","Kuruman 13","KRR",4,"23/09/2015",2015-09-20,"24/09/2015",22,"Male",81,8.396498455,2015-02-10,NA,225,0.616016427,"ingroupnonbreeder","1","31"
"KR13M036","Kuruman 13","KRR",5,"13/04/2016",2016-04-12,"16/04/2016",24,"Male",117,116.8075972,2015-02-10,NA,428,1.171800137,"ingroupnonbreeder","1","31"
"KR13M036",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2015-02-10,NA,531,1.453798768,"Disappeared","2","31"
"L13M022","Lonely 13","Lonely",4,"27/03/2015",2015-03-26,"28/03/2015",8,"Male",33,108.703723,2015-03-26,NA,0,0,"ingroupnonbreeder","1","32"
"L13M022","Lonely 13","Lonely",5,"23/02/2016",2016-02-22,"28/02/2016",12,"Male",112,111.7311443,2015-03-26,NA,334,0.914442163,"ingroupnonbreeder","1","32"
"L13M022",NA,"Lonely",NA,"09/09/2016",2016-09-09,NA,12,"Male",NA,NA,2015-03-26,NA,533,1.45927447,"Disappeared","2","32"
"L13M023","Lonely 13","Lonely",4,"27/03/2015",2015-03-26,"28/03/2015",8,"Male",31,108.703723,2015-03-26,NA,0,0,"ingroupnonbreeder","1","33"
"L13M023","Lonely 13","Lonely",5,"23/02/2016",2016-02-22,"28/02/2016",12,"Male",113,111.7311443,2015-03-26,NA,334,0.914442163,"ingroupnonbreeder","1","33"
"L13M023","Lonely 11","Lonely",7,"30/05/2017",2017-05-30,"01/06/2017",6,"Male",134,75.0055436,2015-03-26,NA,796,2.179329227,"Disappeared","2","33"
"KR10M007","Kuruman 10","KRR",4,"07/10/2015",2015-10-07,"09/10/2015",5,"Male",57,7.452079085,2015-10-07,NA,0,0,"ingroupnonbreeder","1","34"
"KR10M007","Kuruman 10","KRR",5,"26/04/2016",2016-04-25,"27/04/2016",10,"Male",101,116.8075972,2015-10-07,NA,202,0.553045859,"ingroupnonbreeder","1","34"
"KR10M007","Kuruman 8","KRR",7,"07/02/2017",2017-02-06,"08/02/2017",12,"Male",182,209.6293089,2015-10-07,NA,489,1.338809035,"Disappeared","2","34"
"L14M022","Lonely 14","Lonely",5,"08/02/2016",2016-02-08,"11/02/2016",12,"Male",73,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder","1","35"
"L14M022","Lonely 14","Lonely",6,"09/09/2016",2016-09-09,"10/09/2016",9,"Male",120,4.678070845,2016-02-08,NA,214,0.585900068,"ingroupnonbreeder","1","35"
"L14M022","Lonely 14","Lonely",7,"31/05/2017",2017-05-30,"01/06/2017",13,"Male",148,75.0055436,2016-02-08,NA,478,1.308692676,"ingroupnonbreeder","1","35"
"L14M022","Lonely 14","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder","99","35"
"L14M024","Lonely 14","Lonely",5,"10/02/2016",2016-02-08,"11/02/2016",12,"Male",42,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder","1","36"
"L14M024","Lonely 14","Lonely",6,"10/09/2016",2016-09-09,"10/09/2016",9,"Male",98,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder","1","36"
"L14M024","Lonely 14","Lonely",7,"30/05/2017",2017-05-30,"01/06/2017",13,"Male",126,75.0055436,2016-02-08,NA,477,1.305954825,"ingroupnonbreeder","1","36"
"L14M024","Lonely 14","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder","99","36"
"L14M026","Lonely 14","Lonely",5,"11/02/2016",2016-02-08,"11/02/2016",12,"Male",45,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder","1","37"
"L14M026","Lonely 14","Lonely",6,"10/09/2016",2016-09-09,"10/09/2016",9,"Male",105,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder","1","37"
"L14M026","Lonely 14","Lonely",7,"30/05/2017",2017-05-30,"01/06/2017",13,"Male",138,75.0055436,2016-02-08,NA,477,1.305954825,"ingroupnonbreeder","1","37"
"L14M026","Lonely 14","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder","99","37"
"L62M003","Lonely 62","Lonely",5,"10/02/2016",2016-02-08,"10/02/2016",6,"Male",36,111.7311443,2016-02-08,NA,0,0,"ingroupnonbreeder","1","38"
"L62M003","Lonely 62","Lonely",6,"10/09/2016",2016-09-09,"10/09/2016",6,"Male",104,4.678070845,2016-02-08,NA,215,0.588637919,"ingroupnonbreeder","1","38"
"L62M003","Lonely 62","Lonely",7,"06/06/2017",2017-06-05,"06/06/2017",6,"Male",143,52.75207139,2016-02-08,NA,484,1.325119781,"ingroupnonbreeder","1","38"
"L62M003","Lonely 62","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-08,99,541,1.481177276,"ingroupnonbreeder","99","38"
"L13M024","Lonely 13","Lonely",5,"22/02/2016",2016-02-22,"28/02/2016",12,"Male",39,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder","1","39"
"L13M024",NA,"Lonely",NA,"09/09/2016",2016-09-09,NA,12,"Male",NA,NA,2016-02-22,NA,200,0.547570157,"Disappeared","2","39"
"L13M026","Lonely 13","Lonely",5,"23/02/2016",2016-02-22,"28/02/2016",12,"Male",84,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder","1","40"
"L13M026","Lonely 23","Lonely",7,"04/07/2017",2017-07-04,"07/07/2017",7,"Male",153,2.493346736,2016-02-22,NA,498,1.363449692,"Disappeared","2","40"
"L13M027","Lonely 13","Lonely",5,"23/02/2016",2016-02-22,"28/02/2016",12,"Male",81,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder","1","41"
"L13M027",NA,"Lonely",NA,"09/09/2016",2016-09-09,NA,12,"Male",NA,NA,2016-02-22,NA,200,0.547570157,"Disappeared","2","41"
"L13M028","Lonely 13","Lonely",5,"24/02/2016",2016-02-22,"28/02/2016",12,"Male",37,111.7311443,2016-02-22,NA,0,0,"ingroupnonbreeder","1","42"
"L13M028","Lonely 13","Lonely",6,"10/09/2016",2016-09-10,"12/09/2016",8,"Male",105,4.678070845,2016-02-22,NA,201,0.550308008,"ingroupnonbreeder","1","42"
"L13M028","Lonely 13","Lonely",7,"05/06/2017",2017-06-05,"07/06/2017",10,"Male",123,52.75207139,2016-02-22,NA,469,1.284052019,"ingroupnonbreeder","1","42"
"L13M028","Lonely 13","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-22,99,527,1.442847365,"ingroupnonbreeder","99","42"
"L15M004","Lonely 15","Lonely",5,"26/02/2016",2016-02-24,"27/02/2016",7,"Male",40,111.7311443,2016-02-24,NA,0,0,"ingroupnonbreeder","1","43"
"L15M004","Lonely 15","Lonely",6,"09/09/2016",2016-09-09,"10/09/2016",8,"Male",89,4.678070845,2016-02-24,NA,198,0.542094456,"ingroupnonbreeder","1","43"
"L15M004","Lonely 15","Lonely",7,"05/06/2017",2017-06-05,"06/06/2017",10,"Male",118,52.75207139,2016-02-24,NA,467,1.278576318,"ingroupnonbreeder","1","43"
"L15M004","Lonely 15","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-24,99,525,1.437371663,"ingroupnonbreeder","99","43"
"L15M007","Lonely 15","Lonely",5,"27/02/2016",2016-02-24,"27/02/2016",7,"Male",38,111.7311443,2016-02-24,NA,0,0,"ingroupnonbreeder","1","44"
"L15M007","Lonely 15","Lonely",6,"09/09/2016",2016-09-09,"10/09/2016",8,"Male",82,4.678070845,2016-02-24,NA,198,0.542094456,"ingroupnonbreeder","1","44"
"L15M007","Lonely 15","Lonely",7,"05/06/2017",2017-06-05,"06/06/2017",10,"Male",91,52.75207139,2016-02-24,NA,467,1.278576318,"ingroupnonbreeder","1","44"
"L15M007","Lonely 15","Lonely",NA,"02/08/2017",2017-08-02,NA,NA,"Male",NA,1.34743409,2016-02-24,99,525,1.437371663,"ingroupnonbreeder","99","44"
"KR13M045","Kuruman 13","KRR",5,"12/04/2016",2016-04-12,"16/04/2016",24,"Male",65,116.8075972,2016-04-12,NA,0,0,"ingroupnonbreeder","1","45"
"KR13M045","Kuruman 13","KRR",7,"23/01/2017",2017-01-23,"26/01/2017",13,"Male",161,133.174221,2016-04-12,NA,286,0.783025325,"ingroupnonbreeder","1","45"
"KR13M045",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2016-04-12,NA,475,1.300479124,"Disappeared","2","45"
"KR13M046","Kuruman 13","KRR",5,"13/04/2016",2016-04-12,"16/04/2016",24,"Male",68,116.8075972,2016-04-12,NA,0,0,"ingroupnonbreeder","1","46"
"KR13M046","Kuruman 13","KRR",7,"26/01/2017",2017-01-23,"26/01/2017",13,"Male",145,133.174221,2016-04-12,NA,289,0.791238877,"ingroupnonbreeder","1","46"
"KR13M046","Kuruman 28","KRR",7,"23/05/2017",2017-05-23,"23/05/2017",3,"Male",NA,75.0055436,2016-04-12,NA,406,1.11156742,"Disappeared","2","46"
"KR13M048","Kuruman 13","KRR",5,"14/04/2016",2016-04-12,"16/04/2016",24,"Male",61,116.8075972,2016-04-12,NA,0,0,"ingroupnonbreeder","1","47"
"KR13M048",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2016-04-12,NA,104,0.284736482,"Disappeared","2","47"
"KR13M049","Kuruman 13","KRR",5,"14/04/2016",2016-04-12,"16/04/2016",24,"Male",20,116.8075972,2016-04-12,NA,0,0,"ingroupnonbreeder","1","48"
"KR13M049","Kuruman 13","KRR",7,"25/01/2017",2017-01-23,"26/01/2017",13,"Male",135,133.174221,2016-04-12,NA,288,0.788501027,"ingroupnonbreeder","1","48"
"KR13M049","Kuruman 30","KRR",7,"23/05/2017",2017-05-23,"24/05/2017",2,"Male",NA,75.0055436,2016-04-12,NA,406,1.11156742,"Disappeared","2","48"
"KR13M051","Kuruman 13","KRR",5,"16/04/2016",2016-04-12,"16/04/2016",24,"Male",51,116.8075972,2016-04-12,NA,0,0,"ingroupnonbreeder","1","49"
"KR13M051","Kuruman 13","KRR",7,"24/01/2017",2017-01-23,"26/01/2017",13,"Male",134,133.174221,2016-04-12,NA,287,0.785763176,"ingroupnonbreeder","1","49"
"KR13M051",NA,"KRR",NA,"31/07/2017",2017-07-31,NA,NA,"Male",NA,NA,2016-04-12,NA,475,1.300479124,"Disappeared","2","49"
"KR10M009","Kuruman 10","KRR",5,"26/04/2016",2016-04-25,"27/04/2016",10,"Male",76,116.8075972,2016-04-25,NA,0,0,"ingroupnonbreeder","1","50"
"KR10M009",NA,"KRR",NA,"25/07/2016",2016-07-25,NA,NA,"Male",NA,NA,2016-04-25,NA,91,0.249144422,"Disappeared","2","50"
